Pathways,month,path_expr_month,Common-Name,Engineered?
PWY-8187,October,49.19372445452277,L-arginine degradation XIII (reductive Stickland reaction),NA
PWY-8189,August,570.4459251402013,L-alanine degradation V (oxidative Stickland reaction),NA
PWY-8189,July_1,752.7146692342506,L-alanine degradation V (oxidative Stickland reaction),NA
PWY-8189,July_2,532.6158103399903,L-alanine degradation V (oxidative Stickland reaction),NA
PWY-8189,July_3,616.3375442958866,L-alanine degradation V (oxidative Stickland reaction),NA
PWY-8189,May,1107.8791442433055,L-alanine degradation V (oxidative Stickland reaction),NA
PWY-8189,May_22,1280.7168147772352,L-alanine degradation V (oxidative Stickland reaction),NA
PWY-8189,October,1013.983999780233,L-alanine degradation V (oxidative Stickland reaction),NA
PWY-8203,August,444.51014591097896,8-amino-7-oxononanoate biosynthesis IV,NA
PWY-8203,July_1,545.8668550545699,8-amino-7-oxononanoate biosynthesis IV,NA
PWY-8203,July_2,445.1976297992086,8-amino-7-oxononanoate biosynthesis IV,NA
PWY-8203,July_3,415.84467324617253,8-amino-7-oxononanoate biosynthesis IV,NA
PWY-8203,May,510.7947229852586,8-amino-7-oxononanoate biosynthesis IV,NA
PWY-8203,May_22,675.8708623588419,8-amino-7-oxononanoate biosynthesis IV,NA
PWY-8203,October,522.6615269393847,8-amino-7-oxononanoate biosynthesis IV,NA
PWY-821,August,773.058268219263,superpathway of sulfur amino acid biosynthesis (<i>Saccharomyces cerevisiae</i>),NA
PWY-821,July_1,900.0397124944284,superpathway of sulfur amino acid biosynthesis (<i>Saccharomyces cerevisiae</i>),NA
PWY-821,July_2,670.9135651461588,superpathway of sulfur amino acid biosynthesis (<i>Saccharomyces cerevisiae</i>),NA
PWY-821,July_3,857.8253179477633,superpathway of sulfur amino acid biosynthesis (<i>Saccharomyces cerevisiae</i>),NA
PWY-821,May,166.36200995305265,superpathway of sulfur amino acid biosynthesis (<i>Saccharomyces cerevisiae</i>),NA
PWY-821,May_22,387.39179538297304,superpathway of sulfur amino acid biosynthesis (<i>Saccharomyces cerevisiae</i>),NA
PWY-821,October,284.04911085626617,superpathway of sulfur amino acid biosynthesis (<i>Saccharomyces cerevisiae</i>),NA
PWY-8225,August,64.45993627139994,GDP-<i>N</i>-acetyl-&alpha;-D-perosamine biosynthesis,NA
PWY-8225,July_1,88.82916294355324,GDP-<i>N</i>-acetyl-&alpha;-D-perosamine biosynthesis,NA
PWY-8225,July_2,66.33243930136071,GDP-<i>N</i>-acetyl-&alpha;-D-perosamine biosynthesis,NA
PWY-8225,July_3,66.70794386082265,GDP-<i>N</i>-acetyl-&alpha;-D-perosamine biosynthesis,NA
PWY-8225,May,97.53287058629662,GDP-<i>N</i>-acetyl-&alpha;-D-perosamine biosynthesis,NA
PWY-8225,May_22,82.22849962932112,GDP-<i>N</i>-acetyl-&alpha;-D-perosamine biosynthesis,NA
PWY-8225,October,116.07946566203272,GDP-<i>N</i>-acetyl-&alpha;-D-perosamine biosynthesis,NA
PWY-8245,August,323.3685814007255,lipid IV<sub>A</sub> biosynthesis (<i>P. gingivalis</i>),NA
PWY-8245,July_1,318.36685275923764,lipid IV<sub>A</sub> biosynthesis (<i>P. gingivalis</i>),NA
PWY-8245,July_2,388.6985812696914,lipid IV<sub>A</sub> biosynthesis (<i>P. gingivalis</i>),NA
PWY-8245,July_3,261.70562971977097,lipid IV<sub>A</sub> biosynthesis (<i>P. gingivalis</i>),NA
PWY-8245,May,331.9442565757484,lipid IV<sub>A</sub> biosynthesis (<i>P. gingivalis</i>),NA
PWY-8245,May_22,539.3385660919133,lipid IV<sub>A</sub> biosynthesis (<i>P. gingivalis</i>),NA
PWY-8245,October,341.3513856618207,lipid IV<sub>A</sub> biosynthesis (<i>P. gingivalis</i>),NA
PWY-8246,August,20.344574135621524,Kdo transfer to lipid IV<sub>A</sub> (<i>P. gingivalis</i>),NA
PWY-8246,July_1,19.96491103497404,Kdo transfer to lipid IV<sub>A</sub> (<i>P. gingivalis</i>),NA
PWY-8246,July_2,19.17871390132766,Kdo transfer to lipid IV<sub>A</sub> (<i>P. gingivalis</i>),NA
PWY-8246,July_3,12.685869059590388,Kdo transfer to lipid IV<sub>A</sub> (<i>P. gingivalis</i>),NA
PWY-8246,May,11.51005676607358,Kdo transfer to lipid IV<sub>A</sub> (<i>P. gingivalis</i>),NA
PWY-8246,May_22,21.280350965269815,Kdo transfer to lipid IV<sub>A</sub> (<i>P. gingivalis</i>),NA
PWY-8246,October,21.994686543723923,Kdo transfer to lipid IV<sub>A</sub> (<i>P. gingivalis</i>),NA
PWY-8254,August,30.019811560379594,bile acids 7-O epimerization,NA
PWY-8254,July_1,40.90390914726764,bile acids 7-O epimerization,NA
PWY-8254,July_2,30.273849592870818,bile acids 7-O epimerization,NA
PWY-8254,July_3,30.227772274657873,bile acids 7-O epimerization,NA
PWY-8254,May,67.83725041702289,bile acids 7-O epimerization,NA
PWY-8254,May_22,46.163960141743786,bile acids 7-O epimerization,NA
PWY-8254,October,46.698484331091,bile acids 7-O epimerization,NA
PWY-8263,August,37.71075323502976,arsenate detoxification III,NA
PWY-8263,July_1,62.76942161800791,arsenate detoxification III,NA
PWY-8263,July_2,42.00482862035387,arsenate detoxification III,NA
PWY-8263,July_3,44.320801046182346,arsenate detoxification III,NA
PWY-8263,May,61.99403838699168,arsenate detoxification III,NA
PWY-8263,May_22,45.71156798275103,arsenate detoxification III,NA
PWY-8263,October,145.4073392655222,arsenate detoxification III,NA
PWY-8273,August,6.352198956544206,"UDP-3-acetamido-2-amino-2,3-dideoxy-&alpha;-D-glucopyranose biosynthesis",NA
PWY-8273,July_1,11.573479994671128,"UDP-3-acetamido-2-amino-2,3-dideoxy-&alpha;-D-glucopyranose biosynthesis",NA
PWY-8273,July_2,11.889368903080733,"UDP-3-acetamido-2-amino-2,3-dideoxy-&alpha;-D-glucopyranose biosynthesis",NA
PWY-8273,July_3,6.293404845054501,"UDP-3-acetamido-2-amino-2,3-dideoxy-&alpha;-D-glucopyranose biosynthesis",NA
PWY-8273,May,19.375148811459557,"UDP-3-acetamido-2-amino-2,3-dideoxy-&alpha;-D-glucopyranose biosynthesis",NA
PWY-8273,May_22,11.474974787281273,"UDP-3-acetamido-2-amino-2,3-dideoxy-&alpha;-D-glucopyranose biosynthesis",NA
PWY-8273,October,9.594766413116538,"UDP-3-acetamido-2-amino-2,3-dideoxy-&alpha;-D-glucopyranose biosynthesis",NA
PWY-8274,August,2.820263703413941,pyruvate fermentation to (<i>R</i>)-lactate,NA
PWY-8274,July_1,1.8008948126727604,pyruvate fermentation to (<i>R</i>)-lactate,NA
PWY-8274,July_2,0.9254696951887318,pyruvate fermentation to (<i>R</i>)-lactate,NA
PWY-8274,July_3,1.1855891161654448,pyruvate fermentation to (<i>R</i>)-lactate,NA
PWY-8274,May_22,1.751158177432733,pyruvate fermentation to (<i>R</i>)-lactate,NA
PWY-8275,August,536.0125597682894,pyruvate decarboxylation to acetyl CoA III,NA
PWY-8275,July_1,716.4348875909573,pyruvate decarboxylation to acetyl CoA III,NA
PWY-8275,July_2,498.129958778019,pyruvate decarboxylation to acetyl CoA III,NA
PWY-8275,July_3,584.5197693238247,pyruvate decarboxylation to acetyl CoA III,NA
PWY-8275,May,1098.496243179461,pyruvate decarboxylation to acetyl CoA III,NA
PWY-8275,May_22,1271.5288063925811,pyruvate decarboxylation to acetyl CoA III,NA
PWY-8275,October,1008.8510103530599,pyruvate decarboxylation to acetyl CoA III,NA
PWY-8276,August,65.3567475849159,4-aminobenzoate biosynthesis II,NA
PWY-8276,July_1,82.37888848554482,4-aminobenzoate biosynthesis II,NA
PWY-8276,July_2,65.38590691006385,4-aminobenzoate biosynthesis II,NA
PWY-8276,July_3,53.88551938865646,4-aminobenzoate biosynthesis II,NA
PWY-8276,May,128.24583034174745,4-aminobenzoate biosynthesis II,NA
PWY-8276,May_22,103.54078969672518,4-aminobenzoate biosynthesis II,NA
PWY-8276,October,115.56602591377802,4-aminobenzoate biosynthesis II,NA
PWY-8277,August,264.1638088455074,NAD <i>de novo</i> biosynthesis IV (anaerobic),NA
PWY-8277,July_1,485.57753228388657,NAD <i>de novo</i> biosynthesis IV (anaerobic),NA
PWY-8277,July_2,254.29484579544737,NAD <i>de novo</i> biosynthesis IV (anaerobic),NA
PWY-8277,July_3,274.7349216537499,NAD <i>de novo</i> biosynthesis IV (anaerobic),NA
PWY-8277,May,311.36883281544726,NAD <i>de novo</i> biosynthesis IV (anaerobic),NA
PWY-8277,May_22,298.2732957964416,NAD <i>de novo</i> biosynthesis IV (anaerobic),NA
PWY-8277,October,370.5819751532403,NAD <i>de novo</i> biosynthesis IV (anaerobic),NA
PWY-8279,August,9064.638243899308,"palmitate biosynthesis III (type II fatty acid synthase, NADPH-dependent enoyl-[acp] reductase)",NA
PWY-8279,July_1,9531.979973678082,"palmitate biosynthesis III (type II fatty acid synthase, NADPH-dependent enoyl-[acp] reductase)",NA
PWY-8279,July_2,9670.160064345133,"palmitate biosynthesis III (type II fatty acid synthase, NADPH-dependent enoyl-[acp] reductase)",NA
PWY-8279,July_3,7654.320736287228,"palmitate biosynthesis III (type II fatty acid synthase, NADPH-dependent enoyl-[acp] reductase)",NA
PWY-8279,May,11857.2074414188,"palmitate biosynthesis III (type II fatty acid synthase, NADPH-dependent enoyl-[acp] reductase)",NA
PWY-8279,May_22,10809.311467139329,"palmitate biosynthesis III (type II fatty acid synthase, NADPH-dependent enoyl-[acp] reductase)",NA
PWY-8279,October,11020.102938596809,"palmitate biosynthesis III (type II fatty acid synthase, NADPH-dependent enoyl-[acp] reductase)",NA
PWY-8280,August,447.833002974383,stearate biosynthesis IV,NA
PWY-8280,July_1,584.4702808590889,stearate biosynthesis IV,NA
PWY-8280,July_2,473.364142871425,stearate biosynthesis IV,NA
PWY-8280,July_3,437.50889448698877,stearate biosynthesis IV,NA
PWY-8280,May,582.5541089468109,stearate biosynthesis IV,NA
PWY-8280,May_22,517.0677245162867,stearate biosynthesis IV,NA
PWY-8280,October,606.5582736371776,stearate biosynthesis IV,NA
PWY-8282,August,4.7862518315442095,adenosylcobinamide-GDP salvage from assorted adenosylcobamides,NA
PWY-8282,July_1,5.806334407467723,adenosylcobinamide-GDP salvage from assorted adenosylcobamides,NA
PWY-8282,July_2,4.1020676057853684,adenosylcobinamide-GDP salvage from assorted adenosylcobamides,NA
PWY-8282,July_3,4.593059823452459,adenosylcobinamide-GDP salvage from assorted adenosylcobamides,NA
PWY-8282,May,6.234647248223178,adenosylcobinamide-GDP salvage from assorted adenosylcobamides,NA
PWY-8282,May_22,2.2758416347719086,adenosylcobinamide-GDP salvage from assorted adenosylcobamides,NA
PWY-8282,October,11.53747218152548,adenosylcobinamide-GDP salvage from assorted adenosylcobamides,NA
PWY-8283,August,182.04758267579646,lipid IV<sub>A</sub> biosynthesis (generic),NA
PWY-8283,July_1,174.54318318391472,lipid IV<sub>A</sub> biosynthesis (generic),NA
PWY-8283,July_2,220.37900260218487,lipid IV<sub>A</sub> biosynthesis (generic),NA
PWY-8283,July_3,146.3347942869442,lipid IV<sub>A</sub> biosynthesis (generic),NA
PWY-8283,May,179.30676503487635,lipid IV<sub>A</sub> biosynthesis (generic),NA
PWY-8283,May_22,286.0092014566277,lipid IV<sub>A</sub> biosynthesis (generic),NA
PWY-8283,October,184.60658170558622,lipid IV<sub>A</sub> biosynthesis (generic),NA
PWY-8284,August,20.344574135621524,Kdo transfer to lipid IV<sub>A</sub> (generic),NA
PWY-8284,July_1,19.96491103497404,Kdo transfer to lipid IV<sub>A</sub> (generic),NA
PWY-8284,July_2,19.17871390132766,Kdo transfer to lipid IV<sub>A</sub> (generic),NA
PWY-8284,July_3,12.685869059590388,Kdo transfer to lipid IV<sub>A</sub> (generic),NA
PWY-8284,May,11.51005676607358,Kdo transfer to lipid IV<sub>A</sub> (generic),NA
PWY-8284,May_22,21.280350965269815,Kdo transfer to lipid IV<sub>A</sub> (generic),NA
PWY-8284,October,21.994686543723923,Kdo transfer to lipid IV<sub>A</sub> (generic),NA
PWY-8284-1,August,116.41394933782655,Kdo transfer to lipid IV<sub>A</sub> (<i>Vibrio cholerae</i> serogroup O1 El Tor),NA
PWY-8284-1,July_1,198.9937607892357,Kdo transfer to lipid IV<sub>A</sub> (<i>Vibrio cholerae</i> serogroup O1 El Tor),NA
PWY-8284-1,July_2,119.28932466266549,Kdo transfer to lipid IV<sub>A</sub> (<i>Vibrio cholerae</i> serogroup O1 El Tor),NA
PWY-8284-1,July_3,117.95652020471113,Kdo transfer to lipid IV<sub>A</sub> (<i>Vibrio cholerae</i> serogroup O1 El Tor),NA
PWY-8284-1,May,34.75203008086982,Kdo transfer to lipid IV<sub>A</sub> (<i>Vibrio cholerae</i> serogroup O1 El Tor),NA
PWY-8284-1,May_22,72.69920446135596,Kdo transfer to lipid IV<sub>A</sub> (<i>Vibrio cholerae</i> serogroup O1 El Tor),NA
PWY-8284-1,October,34.72881359281222,Kdo transfer to lipid IV<sub>A</sub> (<i>Vibrio cholerae</i> serogroup O1 El Tor),NA
PWY-8285,August,2.089655586213882,(Kdo)<sub>2</sub>-lipid A biosynthesis (generic),NA
PWY-8285,July_1,3.037720200518919,(Kdo)<sub>2</sub>-lipid A biosynthesis (generic),NA
PWY-8285,July_2,2.3789566704913154,(Kdo)<sub>2</sub>-lipid A biosynthesis (generic),NA
PWY-8285,July_3,3.0242003992614594,(Kdo)<sub>2</sub>-lipid A biosynthesis (generic),NA
PWY-8285,May,0.8948875867249075,(Kdo)<sub>2</sub>-lipid A biosynthesis (generic),NA
PWY-8285,May_22,0.406092334995352,(Kdo)<sub>2</sub>-lipid A biosynthesis (generic),NA
PWY-8289,August,70.4375435568005,dZTP biosynthesis,NA
PWY-8289,July_1,58.18581106204536,dZTP biosynthesis,NA
PWY-8289,July_2,54.86979147277138,dZTP biosynthesis,NA
PWY-8289,July_3,45.61312984648493,dZTP biosynthesis,NA
PWY-8289,May,36.585304434296866,dZTP biosynthesis,NA
PWY-8289,May_22,29.816419193063567,dZTP biosynthesis,NA
PWY-8289,October,27.804943740858427,dZTP biosynthesis,NA
PWY-8291,August,86.20194173807873,L-aspartate degradation II (aerobic),NA
PWY-8291,July_1,104.56979102210323,L-aspartate degradation II (aerobic),NA
PWY-8291,July_2,109.68484419998623,L-aspartate degradation II (aerobic),NA
PWY-8291,July_3,113.4315444350865,L-aspartate degradation II (aerobic),NA
PWY-8291,May,33.08303952790562,L-aspartate degradation II (aerobic),NA
PWY-8291,May_22,42.349161639551845,L-aspartate degradation II (aerobic),NA
PWY-8291,October,25.753276863197875,L-aspartate degradation II (aerobic),NA
PWY-8294,August,86.20194173807873,L-aspartate degradation III (anaerobic),NA
PWY-8294,July_1,104.56979102210323,L-aspartate degradation III (anaerobic),NA
PWY-8294,July_2,109.68484419998623,L-aspartate degradation III (anaerobic),NA
PWY-8294,July_3,113.4315444350865,L-aspartate degradation III (anaerobic),NA
PWY-8294,May,33.08303952790562,L-aspartate degradation III (anaerobic),NA
PWY-8294,May_22,42.349161639551845,L-aspartate degradation III (anaerobic),NA
PWY-8294,October,25.753276863197875,L-aspartate degradation III (anaerobic),NA
PWY-8299,August,1.2924587759790085,(3<i>S</i>)-diazinane-3-carboxylate biosynthesis,NA
PWY-8299,July_1,2.0349811239417854,(3<i>S</i>)-diazinane-3-carboxylate biosynthesis,NA
PWY-8299,July_2,1.1449110949130068,(3<i>S</i>)-diazinane-3-carboxylate biosynthesis,NA
PWY-8299,July_3,0.9454629944052321,(3<i>S</i>)-diazinane-3-carboxylate biosynthesis,NA
PWY-8301,August,98.77793862851026,<i>S</i>-(6-hydroxy-4-methylhexan-4-yl)-L-cysteinylglycine biosynthesis,NA
PWY-8301,July_1,130.40085960086748,<i>S</i>-(6-hydroxy-4-methylhexan-4-yl)-L-cysteinylglycine biosynthesis,NA
PWY-8301,July_2,111.40046000159276,<i>S</i>-(6-hydroxy-4-methylhexan-4-yl)-L-cysteinylglycine biosynthesis,NA
PWY-8301,July_3,101.5153591195006,<i>S</i>-(6-hydroxy-4-methylhexan-4-yl)-L-cysteinylglycine biosynthesis,NA
PWY-8301,May,210.69901213026486,<i>S</i>-(6-hydroxy-4-methylhexan-4-yl)-L-cysteinylglycine biosynthesis,NA
PWY-8301,May_22,205.8926237852069,<i>S</i>-(6-hydroxy-4-methylhexan-4-yl)-L-cysteinylglycine biosynthesis,NA
PWY-8301,October,161.91146004739733,<i>S</i>-(6-hydroxy-4-methylhexan-4-yl)-L-cysteinylglycine biosynthesis,NA
PWY-8303,August,114.44364295771175,reductive glycine pathway of autotrophic CO<sub>2</sub> fixation,NA
PWY-8303,July_1,123.0384339944927,reductive glycine pathway of autotrophic CO<sub>2</sub> fixation,NA
PWY-8303,July_2,129.98904936422323,reductive glycine pathway of autotrophic CO<sub>2</sub> fixation,NA
PWY-8303,July_3,75.99970799449949,reductive glycine pathway of autotrophic CO<sub>2</sub> fixation,NA
PWY-8303,May,115.31260876572821,reductive glycine pathway of autotrophic CO<sub>2</sub> fixation,NA
PWY-8303,May_22,129.04556245291442,reductive glycine pathway of autotrophic CO<sub>2</sub> fixation,NA
PWY-8303,October,150.42019865888216,reductive glycine pathway of autotrophic CO<sub>2</sub> fixation,NA
PWY-8328,August,521.3750110759092,acetate and ATP formation from acetyl-CoA III,NA
PWY-8328,July_1,513.8446002211291,acetate and ATP formation from acetyl-CoA III,NA
PWY-8328,July_2,478.54726458732847,acetate and ATP formation from acetyl-CoA III,NA
PWY-8328,July_3,528.7808161445423,acetate and ATP formation from acetyl-CoA III,NA
PWY-8328,May,3424.597935185466,acetate and ATP formation from acetyl-CoA III,NA
PWY-8328,May_22,2805.354628893717,acetate and ATP formation from acetyl-CoA III,NA
PWY-8328,October,3173.465679553255,acetate and ATP formation from acetyl-CoA III,NA
PWY-8342,August,457.3840916571798,coenzyme A biosynthesis III (archaea),NA
PWY-8342,July_1,678.6729271140097,coenzyme A biosynthesis III (archaea),NA
PWY-8342,July_2,445.93886681994945,coenzyme A biosynthesis III (archaea),NA
PWY-8342,July_3,488.9150007005944,coenzyme A biosynthesis III (archaea),NA
PWY-8342,May,228.01705466106603,coenzyme A biosynthesis III (archaea),NA
PWY-8342,May_22,325.4705634124629,coenzyme A biosynthesis III (archaea),NA
PWY-8342,October,218.03575798979313,coenzyme A biosynthesis III (archaea),NA
PWY-8346,August,451.77420235200634,GABA shunt II,NA
PWY-8346,July_1,512.0195352924003,GABA shunt II,NA
PWY-8346,July_2,421.06555603017085,GABA shunt II,NA
PWY-8346,July_3,483.0147609899543,GABA shunt II,NA
PWY-8346,May,690.1966720104231,GABA shunt II,NA
PWY-8346,May_22,595.9267963295808,GABA shunt II,NA
PWY-8346,October,572.9634457459251,GABA shunt II,NA
PWY-8347,August,601.1983545378503,adipate biosynthesis,NA
PWY-8347,July_1,889.5416779070533,adipate biosynthesis,NA
PWY-8347,July_2,623.7441348404134,adipate biosynthesis,NA
PWY-8347,July_3,682.48602570156,adipate biosynthesis,NA
PWY-8347,May,323.29922647134833,adipate biosynthesis,NA
PWY-8347,May_22,328.8713299006879,adipate biosynthesis,NA
PWY-8347,October,282.2645913309344,adipate biosynthesis,NA
PWY-8351,August,2.371829493755501,sulfoquinovosyl diacylglycerides and sulfoquinovosyl glycerol degradation,NA
PWY-8351,July_1,1.2988317734899772,sulfoquinovosyl diacylglycerides and sulfoquinovosyl glycerol degradation,NA
PWY-8351,July_2,4.134808258580917,sulfoquinovosyl diacylglycerides and sulfoquinovosyl glycerol degradation,NA
PWY-8351,July_3,1.1260523014839945,sulfoquinovosyl diacylglycerides and sulfoquinovosyl glycerol degradation,NA
PWY-8351,May,0.7770464819291681,sulfoquinovosyl diacylglycerides and sulfoquinovosyl glycerol degradation,NA
PWY-8352,August,264.1638088455074,NAD <i>de novo</i> biosynthesis III,NA
PWY-8352,July_1,485.57753228388657,NAD <i>de novo</i> biosynthesis III,NA
PWY-8352,July_2,254.29484579544737,NAD <i>de novo</i> biosynthesis III,NA
PWY-8352,July_3,274.7349216537499,NAD <i>de novo</i> biosynthesis III,NA
PWY-8352,May,311.36883281544726,NAD <i>de novo</i> biosynthesis III,NA
PWY-8352,May_22,298.2732957964416,NAD <i>de novo</i> biosynthesis III,NA
PWY-8352,October,370.5819751532403,NAD <i>de novo</i> biosynthesis III,NA
PWY-8354,August,1056.9697060067986,adipate degradation,NA
PWY-8354,July_1,1596.8983635290442,adipate degradation,NA
PWY-8354,July_2,1088.796758704759,adipate degradation,NA
PWY-8354,July_3,1151.5290312715947,adipate degradation,NA
PWY-8354,May,522.7732824954593,adipate degradation,NA
PWY-8354,May_22,507.08028814936375,adipate degradation,NA
PWY-8354,October,433.0822324269625,adipate degradation,NA
PWY-8362,August,138.0753626895347,photorespiration II,NA
PWY-8362,July_1,103.4269224064727,photorespiration II,NA
PWY-8362,July_2,98.8469609182962,photorespiration II,NA
PWY-8362,July_3,89.6411154673019,photorespiration II,NA
PWY-8362,May,39.92469534667763,photorespiration II,NA
PWY-8362,May_22,82.85841638472205,photorespiration II,NA
PWY-8362,October,73.61854786282996,photorespiration II,NA
PWY-8378,August,2.089655586213882,Kdo-lipid A biosynthesis (<i>Vibrio cholerae</i> serogroup O1 El Tor),NA
PWY-8378,July_1,3.037720200518919,Kdo-lipid A biosynthesis (<i>Vibrio cholerae</i> serogroup O1 El Tor),NA
PWY-8378,July_2,2.3789566704913154,Kdo-lipid A biosynthesis (<i>Vibrio cholerae</i> serogroup O1 El Tor),NA
PWY-8378,July_3,3.0242003992614594,Kdo-lipid A biosynthesis (<i>Vibrio cholerae</i> serogroup O1 El Tor),NA
PWY-8378,May,0.8948875867249075,Kdo-lipid A biosynthesis (<i>Vibrio cholerae</i> serogroup O1 El Tor),NA
PWY-8378,May_22,0.406092334995352,Kdo-lipid A biosynthesis (<i>Vibrio cholerae</i> serogroup O1 El Tor),NA
PWY-8380,August,178.96379451372113,dTDP-sibirosamine biosynthesis,NA
PWY-8380,July_1,128.4437947611226,dTDP-sibirosamine biosynthesis,NA
PWY-8380,July_2,168.77516108502024,dTDP-sibirosamine biosynthesis,NA
PWY-8380,July_3,179.63250625423797,dTDP-sibirosamine biosynthesis,NA
PWY-8380,May,24.213545840353916,dTDP-sibirosamine biosynthesis,NA
PWY-8380,May_22,42.18984117095751,dTDP-sibirosamine biosynthesis,NA
PWY-8380,October,27.847027429625978,dTDP-sibirosamine biosynthesis,NA
PWY-8386,August,1.1448246834232694,benzene degradation II (aerobic),NA
PWY-8386,July_1,1.1234518452525384,benzene degradation II (aerobic),NA
PWY-8386,July_2,1.4398596845895242,benzene degradation II (aerobic),NA
PWY-8386,July_3,1.128432500008934,benzene degradation II (aerobic),NA
PWY-8390,August,1.098524176182429,D-glucuronate degradation III,NA
PWY-8390,July_1,1.306008913228059,D-glucuronate degradation III,NA
PWY-8390,July_2,2.5417823068726877,D-glucuronate degradation III,NA
PWY-8390,July_3,1.0167981402089579,D-glucuronate degradation III,NA
PWY-8390,May,1.6461005609022383,D-glucuronate degradation III,NA
PWY-8390,May_22,1.547352445422984,D-glucuronate degradation III,NA
PWY-8390,October,1.9202560526440449,D-glucuronate degradation III,NA
PWY-8391,August,1.098524176182429,D-galacturonate degradation III,NA
PWY-8391,July_1,1.306008913228059,D-galacturonate degradation III,NA
PWY-8391,July_2,2.5417823068726877,D-galacturonate degradation III,NA
PWY-8391,July_3,1.0167981402089579,D-galacturonate degradation III,NA
PWY-8391,May,1.6461005609022383,D-galacturonate degradation III,NA
PWY-8391,May_22,1.547352445422984,D-galacturonate degradation III,NA
PWY-8391,October,1.9202560526440449,D-galacturonate degradation III,NA
PWY-8401,August,619.6584719496574,superpathway of cardiolipin biosynthesis (from glycerone phosphate and fatty-acyl-[acp]) (bacteria),NA
PWY-8401,July_1,816.0190520934049,superpathway of cardiolipin biosynthesis (from glycerone phosphate and fatty-acyl-[acp]) (bacteria),NA
PWY-8401,July_2,625.4635158066295,superpathway of cardiolipin biosynthesis (from glycerone phosphate and fatty-acyl-[acp]) (bacteria),NA
PWY-8401,July_3,506.986409371867,superpathway of cardiolipin biosynthesis (from glycerone phosphate and fatty-acyl-[acp]) (bacteria),NA
PWY-8401,May,628.3528444934085,superpathway of cardiolipin biosynthesis (from glycerone phosphate and fatty-acyl-[acp]) (bacteria),NA
PWY-8401,May_22,526.6985257321771,superpathway of cardiolipin biosynthesis (from glycerone phosphate and fatty-acyl-[acp]) (bacteria),NA
PWY-8401,October,606.728277607968,superpathway of cardiolipin biosynthesis (from glycerone phosphate and fatty-acyl-[acp]) (bacteria),NA
PWY-8404,August,831.0393063418328,glycolysis VI (from fructose),NA
PWY-8404,July_1,1050.895491550129,glycolysis VI (from fructose),NA
PWY-8404,July_2,935.6312654554457,glycolysis VI (from fructose),NA
PWY-8404,July_3,909.944476831512,glycolysis VI (from fructose),NA
PWY-8404,May,521.0444918904354,glycolysis VI (from fructose),NA
PWY-8404,May_22,699.010680986228,glycolysis VI (from fructose),NA
PWY-8404,October,481.2193600805861,glycolysis VI (from fructose),NA
PWY-841,August,2171.913495237496,superpathway of purine nucleotides <i>de novo</i> biosynthesis I,NA
PWY-841,July_1,3471.4381937435774,superpathway of purine nucleotides <i>de novo</i> biosynthesis I,NA
PWY-841,July_2,2456.091248432702,superpathway of purine nucleotides <i>de novo</i> biosynthesis I,NA
PWY-841,July_3,2485.232789716164,superpathway of purine nucleotides <i>de novo</i> biosynthesis I,NA
PWY-841,May,1468.1310196443621,superpathway of purine nucleotides <i>de novo</i> biosynthesis I,NA
PWY-841,May_22,2350.5620067841137,superpathway of purine nucleotides <i>de novo</i> biosynthesis I,NA
PWY-841,October,905.3718346551818,superpathway of purine nucleotides <i>de novo</i> biosynthesis I,NA
PWY-8416,August,4.751178959405976,CDP-ribitol biosynthesis,NA
PWY-8416,July_1,2.3439765546885925,CDP-ribitol biosynthesis,NA
PWY-8416,July_2,3.824621313363722,CDP-ribitol biosynthesis,NA
PWY-8416,July_3,5.345948670679658,CDP-ribitol biosynthesis,NA
PWY-8416,May,2.0562556164670838,CDP-ribitol biosynthesis,NA
PWY-8416,May_22,2.5058350179550324,CDP-ribitol biosynthesis,NA
PWY-8416,October,1.9090981499640634,CDP-ribitol biosynthesis,NA
PWY-8425,August,1151.0249870471519,(2<i>S</i>)-ethylmalonyl-CoA biosynthesis,NA
PWY-8425,July_1,1992.349552676098,(2<i>S</i>)-ethylmalonyl-CoA biosynthesis,NA
PWY-8425,July_2,1149.3040241612503,(2<i>S</i>)-ethylmalonyl-CoA biosynthesis,NA
PWY-8425,July_3,1255.793830262485,(2<i>S</i>)-ethylmalonyl-CoA biosynthesis,NA
PWY-8425,May,3185.4290104125275,(2<i>S</i>)-ethylmalonyl-CoA biosynthesis,NA
PWY-8425,May_22,2456.6045712796786,(2<i>S</i>)-ethylmalonyl-CoA biosynthesis,NA
PWY-8425,October,3339.1575573452633,(2<i>S</i>)-ethylmalonyl-CoA biosynthesis,NA
PWY-8448,August,15.15338677225252,D-alanine degradation,NA
PWY-8448,July_1,8.290719058739798,D-alanine degradation,NA
PWY-8448,July_2,14.051743944999464,D-alanine degradation,NA
PWY-8448,July_3,11.488158113539638,D-alanine degradation,NA
PWY-8448,May,1.30009448412329,D-alanine degradation,NA
PWY-8448,May_22,2.593578257676048,D-alanine degradation,NA
PWY-8448,October,1.6124685591278018,D-alanine degradation,NA
PWY-8452,August,697.3001257332767,L-cysteine degradation IV,NA
PWY-8452,July_1,1576.2502843866325,L-cysteine degradation IV,NA
PWY-8452,July_2,641.7110917186017,L-cysteine degradation IV,NA
PWY-8452,July_3,650.4139031721761,L-cysteine degradation IV,NA
PWY-8452,May,1049.1095763333628,L-cysteine degradation IV,NA
