id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
1809_HILIC_mgf_modified_matching_featureID_adduct_FT_1.261_467.17135	C26H28O8	[M - H]-	C26H28O8	Shikimates and Phenylpropanoids	0.6776623725891113	Isoflavonoids	0.5406287312507629	Isoflavanones	0.5604416131973267	Chromones	0.7045302987098694	Chromones	0.7045302987098694	1-benzopyrans	0.6802303194999695	Benzopyrans	0.7087295055389404	Organoheterocyclic compounds	0.8761654496192932	Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alkyl aryl ethers; Phenols; Resorcinols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acids; Benzenediols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; 1-benzopyrans; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	FT_1.261_467.17135
1810_HILIC_mgf_modified_matching_featureID_adduct_FT_1.387_283.15505	C15H24O5	[M - H]-	C15H24O5	Polyketides	0.6409638524055481	Chromanes	0.3742174506187439	Simple aromatic polyketides	0.4538237154483795	Anisoles	0.5112990736961365			Anisoles	0.5112990736961365	Phenol ethers	0.6097613573074341	Benzenoids	0.8228833079338074	Organic compounds; Alcohols and polyols; Phenols; Anisoles; Ethers; Primary alcohols; Organooxygen compounds; Secondary alcohols; Carbonyl compounds; Phenol ethers; Benzenoids; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_1.387_283.15505
1811_HILIC_mgf_modified_matching_featureID_adduct_FT_1.439_265.07184	C13H14O6	[M - H]-	C13H14O6	Polyketides	0.5519180297851562	Coumarins	0.38703471422195435	Isocoumarins	0.6493737697601318	2-benzopyrans	0.6833306550979614			2-benzopyrans	0.6833306550979614	Benzopyrans	0.6259201765060425	Organoheterocyclic compounds	0.6803048849105835	Organic compounds; Organoheterocyclic compounds; Lactones; Benzopyrans; Phenols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; 2-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	FT_1.439_265.07184
1812_HILIC_mgf_modified_matching_featureID_adduct_FT_1.096_455.17156	C24H26O6	[M + CH2O2 - H]-	C25H28O8	Shikimates and Phenylpropanoids	0.950958788394928	Isoflavonoids	0.8410302996635437	Isoflavanones	0.8742661476135254	8-prenylated isoflavanones	0.5216056704521179	Isoflavanones	0.7435280084609985	Isoflavans	0.7789260149002075	Isoflavonoids	0.7761951684951782	Phenylpropanoids and polyketides	0.9891290068626404	Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alkyl aryl ethers; Phenols; Resorcinols; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Benzenediols; Isoflavans; Isoflavanones; Isoflavanols; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Isoflavonoids; O-methylated isoflavonoids; 1-benzopyrans; 8-prenylated isoflavanones; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Hydroxyisoflavonoids; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	FT_1.096_455.17156
1813_HILIC_mgf_modified_matching_featureID_adduct_FT_1.453_209.04535	C10H10O5	[M - H]-	C10H10O5	Shikimates and Phenylpropanoids	0.7062264680862427	Phenolic acids (C6-C1)	0.6131778955459595	Simple phenolic acids	0.6227070689201355	m-Phthalate esters	0.5434061884880066	Phthalic acid and derivatives	0.5315350890159607	Benzoic acids and derivatives	0.6774038672447205	Benzene and substituted derivatives	0.9434530138969421	Benzenoids	0.9962841868400574	Organic compounds; Phenols; Anisoles; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Salicylic acid and derivatives; Carboxylic acid derivatives; Phthalic acid and derivatives; M-phthalic acid and derivatives; Carboxylic acids; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Cresols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl-aldehydes; Vinylogous acids; Organic oxides; m-Phthalate esters; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_1.453_209.04535
1814_HILIC_mgf_modified_matching_featureID_adduct_FT_1.087_665.23867	C32H42O15	[M - H]-	C32H42O15	Terpenoids	0.5007207989692688	Flavonoids	0.22930370271205902	Tetraketide meroterpenoids	0.13935145735740662	Phenolic glycosides	0.6812254190444946	Glycosyl compounds	0.9812321066856384	Carbohydrates and carbohydrate conjugates	0.9925762414932251	Organooxygen compounds	0.9999860525131226	Organic oxygen compounds	0.9998776912689209	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Phenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Benzenediols; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; Chemical entities	FT_1.087_665.23867
1815_HILIC_mgf_modified_matching_featureID_adduct_FT_1.669_311.11388	C14H18O5	[M + CH2O2 - H]-	C15H20O7	Polyketides	0.6924936771392822	Macrolides	0.7279253602027893	Zearalenones	0.8099549412727356	Anisoles	0.6440364122390747			Anisoles	0.6440364122390747	Phenol ethers	0.65336012840271	Benzenoids	0.9668375849723816	Organic compounds; Organoheterocyclic compounds; Lactones; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Phenol ethers; Benzenoids; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	FT_1.669_311.11388
1816_HILIC_mgf_modified_matching_featureID_adduct_FT_1.668_225.07690	C11H14O5	[M - H]-	C11H14O5	Shikimates and Phenylpropanoids	0.6407085061073303	Phenolic acids (C6-C1)	0.5269717574119568	Shikimic acids and derivatives	0.7409083843231201	o-Hydroxybenzoic acid esters	0.5006079077720642	Benzoic acid esters	0.5065109133720398	Benzoic acids and derivatives	0.6180389523506165	Benzene and substituted derivatives	0.9410080909729004	Benzenoids	0.9605090022087097	Organic compounds; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Cresols; Meta cresols; Benzenediols; Benzoic acid esters; Secondary alcohols; Benzene and substituted derivatives; Benzenoids; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; o-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid alkyl esters; Chemical entities	FT_1.668_225.07690
1817_HILIC_mgf_modified_matching_featureID_adduct_FT_1.672_215.09272	C10H16O5	[M - H]-	C10H16O5	Fatty acids	0.7280909419059753	Fatty Acids and Conjugates	0.7550504803657532	Dicarboxylic acids	0.7087408900260925	Methyl-branched fatty acids	0.6097860932350159	Branched fatty acids	0.6369180679321289	Fatty acids and conjugates	0.5340494513511658	Fatty Acyls	0.6239795088768005	Lipids and lipid-like molecules	0.5892871618270874	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Dicarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_1.672_215.09272
1818_HILIC_mgf_modified_matching_featureID_adduct_FT_1.455_221.04562	C11H10O5	[M - H]-	C11H10O5	Polyketides	0.5553711652755737	Coumarins	0.5986117720603943	Isocoumarins	0.6155018210411072	2-benzopyrans	0.5158573985099792			2-benzopyrans	0.5158573985099792	Benzopyrans	0.7009908556938171	Organoheterocyclic compounds	0.9371724128723145	Organic compounds; Organoheterocyclic compounds; Lactones; Benzopyrans; Alkyl aryl ethers; Phenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Benzenoids; 2-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	FT_1.455_221.04562
1819_HILIC_mgf_modified_matching_featureID_adduct_FT_1.663_309.09811	C14H16O5	[M + CH2O2 - H]-	C15H18O7	Polyketides	0.6485804319381714	Macrolides	0.6182805299758911	Zearalenones	0.6634641885757446	Benzopyrans	0.5751570463180542					Benzopyrans	0.5751570463180542	Organoheterocyclic compounds	0.9420161843299866	Organic compounds; Organoheterocyclic compounds; Lactones; Ketones; Benzopyrans; Alcohols and polyols; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Benzenoids; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	FT_1.663_309.09811
1820_HILIC_mgf_modified_matching_featureID_adduct_FT_1.659_257.10292	C12H18O6	[M - H]-	C12H18O6	Polyketides	0.5897058248519897	Chromanes	0.6359073519706726	Azaphilones	0.25171414017677307	Cyclohexenones	0.8184641003608704	Ketones	0.5833297371864319	Carbonyl compounds	0.7217192053794861	Organooxygen compounds	0.9999979734420776	Organic oxygen compounds	0.999991774559021	Organic compounds; Organoheterocyclic compounds; Ketones; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; Cyclic ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities	FT_1.659_257.10292
1821_HILIC_mgf_modified_matching_featureID_adduct_FT_1.672_335.15020	C18H24O6	[M - H]-	C18H24O6	Polyketides	0.5830981731414795	Chromanes	0.5524497628211975	Azaphilones	0.2700493633747101	Vinylogous acids	0.5683722496032715					Vinylogous acids	0.5683722496032715	Organic acids and derivatives	0.9665327072143555	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_1.672_335.15020
1822_HILIC_mgf_modified_matching_featureID_adduct_FT_1.673_377.16086	C20H26O7	[M - H]-	C20H26O7	Polyketides	0.617067277431488	Meroterpenoids	0.26911115646362305	Tetraketide meroterpenoids	0.25392693281173706	1-hydroxy-2-unsubstituted benzenoids	0.5105720162391663			1-hydroxy-2-unsubstituted benzenoids	0.5105720162391663	Phenols	0.5699504017829895	Benzenoids	0.8731708526611328	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Phenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	FT_1.673_377.16086
1823_HILIC_mgf_modified_matching_featureID_adduct_FT_1.681_295.08240	C14H16O7	[M - H]-	C14H16O7	Polyketides	0.3879742920398712	Chromanes	0.5776292681694031	Azaphilones	0.29787319898605347	1-hydroxy-2-unsubstituted benzenoids	0.5398739576339722			1-hydroxy-2-unsubstituted benzenoids	0.5398739576339722	Phenols	0.6593945622444153	Benzenoids	0.5610485076904297	Organic compounds; Organoheterocyclic compounds; Ketones; Alcohols and polyols; Phenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; Benzenoids; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	FT_1.681_295.08240
1824_HILIC_mgf_modified_matching_featureID_adduct_FT_1.670_331.11950	C18H20O6	[M - H]-	C18H20O6	Polyketides	0.5119320154190063	Coumarins	0.38705703616142273	Simple coumarins	0.1565975695848465	1-hydroxy-2-unsubstituted benzenoids	0.6775397658348083			1-hydroxy-2-unsubstituted benzenoids	0.6775397658348083	Phenols	0.729492723941803	Benzenoids	0.9472026824951172	Organic compounds; Organoheterocyclic compounds; Lactones; Ketones; Alcohols and polyols; Phenols; Ethers; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Benzenoids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	FT_1.670_331.11950
1825_HILIC_mgf_modified_matching_featureID_adduct_FT_1.099_327.12382	C19H20O5	[M - H]-	C19H20O5	Shikimates and Phenylpropanoids	0.7787370085716248	Isoflavonoids	0.5906677842140198	Isoflavanones	0.657390296459198	Isoflavanols	0.5481193661689758	Isoflavanols	0.5481193661689758	Isoflavans	0.5612808465957642	Isoflavonoids	0.5051883459091187	Phenylpropanoids and polyketides	0.9508901238441467	Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alkyl aryl ethers; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Benzenediols; Isoflavans; Isoflavanols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Isoflavonoids; 1-benzopyrans; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	FT_1.099_327.12382
1826_HILIC_mgf_modified_matching_featureID_adduct_FT_1.634_303.12380	C17H20O5	[M - H]-	C17H20O5	Polyketides	0.36181074380874634	Chromanes	0.3814832270145416	Azaphilones	0.5848656296730042	Ketones	0.6148790717124939	Ketones	0.6148790717124939	Carbonyl compounds	0.8247035145759583	Organooxygen compounds	0.9999938011169434	Organic oxygen compounds	0.9999854564666748	Organic compounds; Organoheterocyclic compounds; Lactones; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Secondary alcohols; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_1.634_303.12380
1827_HILIC_mgf_modified_matching_featureID_adduct_FT_1.671_447.16771	C23H28O9	[M - H]-	C23H28O9	Terpenoids	0.6886162757873535	Sesquiterpenoids	0.4349709451198578	Germacrane sesquiterpenoids	0.26077213883399963	Prenol lipids	0.5367195010185242					Prenol lipids	0.5367195010185242	Lipids and lipid-like molecules	0.6270747184753418	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_1.671_447.16771
1828_HILIC_mgf_modified_matching_featureID_adduct_FT_1.031_493.18711	C28H30O8	[M - H]-	C28H30O8	Shikimates and Phenylpropanoids	0.7731761336326599	Isoflavonoids	0.35258886218070984	Isoflavanones	0.3009921908378601	Flavonoids	0.5157642960548401					Flavonoids	0.5157642960548401	Phenylpropanoids and polyketides	0.7613000273704529	Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alkyl aryl ethers; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Flavonoids; Carboxylic acid derivatives; Carboxylic acid esters; Benzenediols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; 1-benzopyrans; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	FT_1.031_493.18711
1829_HILIC_mgf_modified_matching_featureID_adduct_FT_1.345_541.17167	C28H30O11	[M - H]-	C28H30O11	Terpenoids	0.5420690178871155	Lignans	0.4527728259563446	Neolignans	0.5049383044242859	Naphthopyrans	0.5682243704795837					Naphthopyrans	0.5682243704795837	Organoheterocyclic compounds	0.9097073674201965	Organic compounds; Organoheterocyclic compounds; Naphthalenes; Lactones; Benzopyrans; Alcohols and polyols; Phenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Naphthopyrans; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	FT_1.345_541.17167
1830_HILIC_mgf_modified_matching_featureID_adduct_FT_1.818_379.01296	C16H12O9S	[M - H]-	C16H12O9S	Shikimates and Phenylpropanoids	0.5391137599945068	Phenylpropanoids (C6-C3)	0.4496803879737854	Cinnamic acids and derivatives	0.5041405558586121	Coumaric acids and derivatives	0.5001412034034729	Coumaric acids and derivatives	0.5001412034034729	Hydroxycinnamic acids and derivatives	0.550285279750824	Cinnamic acids and derivatives	0.3170657753944397	Phenylpropanoids and polyketides	0.28953784704208374	Organic compounds; Organosulfur compounds; Coumaric acids and derivatives; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organooxygen compounds; Sulfonyls; Carboxylic acids; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Arylsulfonic acids and derivatives; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Chemical entities	FT_1.818_379.01296
1831_HILIC_mgf_modified_matching_featureID_adduct_FT_1.668_379.14023	C16H30O6P2	[M - H]-	C16H30O6P2	Fatty acids	0.533263623714447	Fatty esters	0.31936806440353394	Wax monoesters	0.3981646001338959	Dialkyl alkylphosphonates	0.6383442282676697	Dialkyl alkylphosphonates	0.6383442282676697	Phosphonic acid diesters	0.8392909169197083	Organic phosphonic acids and derivatives	0.794619083404541	Organic acids and derivatives	0.9974496960639954	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Organooxygen compounds; Organophosphorus compounds; Organic phosphonic acids and derivatives; Phosphonic acid esters; Phosphonic acid diesters; Organic oxides; Hydrocarbon derivatives; Dialkyl alkylphosphonates; Organic oxygen compounds; Chemical entities	FT_1.668_379.14023
1832_HILIC_mgf_modified_matching_featureID_adduct_FT_1.433_431.13514	C22H24O9	[M - H]-	C22H24O9	Polyketides	0.78714919090271	Aromatic polyketides	0.7517093420028687	Depsidones	0.7291386127471924	Depsides and depsidones	0.5917075872421265					Depsides and depsidones	0.5917075872421265	Phenylpropanoids and polyketides	0.4772546589374542	Organic compounds; Organoheterocyclic compounds; Lactones; Alkyl aryl ethers; Phenols; Anisoles; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Salicylic acid and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Cresols; Meta cresols; Benzoic acid esters; Depsides and depsidones; Phthalides; Benzene and substituted derivatives; Phenol ethers; Methoxybenzoic acids and derivatives; Benzenoids; Diarylethers; Dioxepines; 1,4-dioxepines; Isobenzofuranones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Isocoumarans; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; o-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid esters; Chemical entities	FT_1.433_431.13514
1833_HILIC_mgf_modified_matching_featureID_adduct_FT_1.668_373.12969	C20H22O7	[M - H]-	C20H22O7	Polyketides	0.5846864581108093	Aromatic polyketides	0.22157739102840424	Depsidones	0.11564399302005768	1-hydroxy-2-unsubstituted benzenoids	0.7117245197296143			1-hydroxy-2-unsubstituted benzenoids	0.7117245197296143	Phenols	0.7085340619087219	Benzenoids	0.47409647703170776	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Phenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Gamma butyrolactones; Cyclic alcohols and derivatives; Tertiary alcohols; Carbonyl compounds; Tetrahydrofurans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	FT_1.668_373.12969
1834_HILIC_mgf_modified_matching_featureID_adduct_FT_1.478_305.06676	C15H14O7	[M - H]-	C15H14O7	Shikimates and Phenylpropanoids	0.773173451423645	Flavonoids	0.8712033629417419	Flavan-3-ols	0.9710671305656433	Epigallocatechins	0.960482120513916	Flavan-3-ols	0.9909844398498535	Flavans	0.8896591067314148	Flavonoids	0.9509935975074768	Phenylpropanoids and polyketides	0.9042439460754395	Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Flavans; Pyrogallols and derivatives; Benzenetriols and derivatives; Catechins; Epigallocatechins; Secondary alcohols; Benzene and substituted derivatives; Polyols; Benzenoids; 3-hydroxyflavonoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; Flavan-3-ols; 1-benzopyrans; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	FT_1.478_305.06676
1835_HILIC_mgf_modified_matching_featureID_adduct_FT_1.654_513.14081	C26H26O11	[M - H]-	C26H26O11	Polyketides	0.6711002588272095	Aromatic polyketides	0.6722259521484375	Depsides	0.5810132026672363	Depsides and depsidones	0.5298940539360046					Depsides and depsidones	0.5298940539360046	Phenylpropanoids and polyketides	0.5422519445419312	Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alkyl aryl ethers; Phenols; Anisoles; Benzoic acids and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Salicylic acid and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Depsides and depsidones; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	FT_1.654_513.14081
1836_HILIC_mgf_modified_matching_featureID_adduct_FT_1.635_347.11376	C18H20O7	[M - H]-	C18H20O7	Polyketides	0.7534570693969727	Macrolides	0.7297342419624329	Zearalenones	0.8379467725753784	Macrolides and analogues	0.6081498265266418					Macrolides and analogues	0.6081498265266418	Phenylpropanoids and polyketides	0.5611633062362671	Organic compounds; Organoheterocyclic compounds; Lactones; Ketones; Phenols; Macrolides and analogues; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Carbonyl compounds; Benzenoids; Cyclic ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	FT_1.635_347.11376
1837_HILIC_mgf_modified_matching_featureID_adduct_FT_1.665_323.11387	C16H20O7	[M - H]-	C16H20O7	Polyketides	0.7064750790596008	Macrolides	0.4902692139148712	Isocoumarins	0.5634282231330872	2-benzopyrans	0.7412083148956299			2-benzopyrans	0.7412083148956299	Benzopyrans	0.6315567493438721	Organoheterocyclic compounds	0.9687124490737915	Organic compounds; Organoheterocyclic compounds; Lactones; Ketones; Benzopyrans; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Secondary alcohols; Carbonyl compounds; Benzenoids; 2-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	FT_1.665_323.11387
