fasta,ko_id,response_type,Month,getmm_mean,Domain,Phylum,Class,Order,Family,Genus,Species,gene_name,gene_abb,Category_1,Category_2
bco_bin_23_1,K00860,Wet,July_1,1.1723380515782043,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,adenylylsulfate kinase,cysC,Assimilatory sulfate reduction,Sulfur metabolism
bco_bin_23_1,K00860,Wet,July_2,3.7269221578050384,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,adenylylsulfate kinase,cysC,Assimilatory sulfate reduction,Sulfur metabolism
bco_bin_23_1,K00860,Wet,July_3,2.547237274392885,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,adenylylsulfate kinase,cysC,Assimilatory sulfate reduction,Sulfur metabolism
bco_bin_23_1,K00860,Wet,August,1.3488178111759572,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,adenylylsulfate kinase,cysC,Assimilatory sulfate reduction,Sulfur metabolism
bco_bin_23_1,K00860,Wet,May_22,0.17693572808933503,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,adenylylsulfate kinase,cysC,Assimilatory sulfate reduction,Sulfur metabolism
bco_bin_23_1,K00873,Wet,May,0.8373255587632165,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,pyruvate kinase,pyk,NA,Glycolisis
bco_bin_23_1,K00873,Wet,July_1,1.8892503918681913,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,pyruvate kinase,pyk,NA,Glycolisis
bco_bin_23_1,K00873,Wet,July_2,8.917329229445752,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,pyruvate kinase,pyk,NA,Glycolisis
bco_bin_23_1,K00873,Wet,July_3,3.2064212601442406,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,pyruvate kinase,pyk,NA,Glycolisis
bco_bin_23_1,K00873,Wet,August,5.559775987916268,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,pyruvate kinase,pyk,NA,Glycolisis
bco_bin_23_1,K00873,Wet,May_22,0.8854481881580412,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,pyruvate kinase,pyk,NA,Glycolisis
bco_bin_23_1,K00955,Wet,July_1,0.2131596915942668,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,bifunctional enzyme CysN/CysC,cysNC,Assimilatory sulfate reduction,Sulfur metabolism
bco_bin_23_1,K00955,Wet,July_2,1.8033855805779466,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,bifunctional enzyme CysN/CysC,cysNC,Assimilatory sulfate reduction,Sulfur metabolism
bco_bin_23_1,K00955,Wet,July_3,0.725952206069576,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,bifunctional enzyme CysN/CysC,cysNC,Assimilatory sulfate reduction,Sulfur metabolism
bco_bin_23_1,K00955,Wet,August,1.3374079346971595,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,bifunctional enzyme CysN/CysC,cysNC,Assimilatory sulfate reduction,Sulfur metabolism
bco_bin_23_1,K00956,Wet,July_1,0.08634343789474451,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,sulfate adenylyltransferase subunit 1,cysN,Assimilatory sulfate reduction,Sulfur metabolism
bco_bin_23_1,K00956,Wet,July_2,1.8969810059579075,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,sulfate adenylyltransferase subunit 1,cysN,Assimilatory sulfate reduction,Sulfur metabolism
bco_bin_23_1,K00956,Wet,July_3,0.46548183561715334,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,sulfate adenylyltransferase subunit 1,cysN,Assimilatory sulfate reduction,Sulfur metabolism
bco_bin_23_1,K00956,Wet,August,0.5681281742724259,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,sulfate adenylyltransferase subunit 1,cysN,Assimilatory sulfate reduction,Sulfur metabolism
bco_bin_23_1,K01596,Wet,July_1,0.11339238266359988,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,phosphoenolpyruvate carboxykinase,PCK,NA,Gluconeogenesis
bco_bin_23_1,K01596,Wet,July_2,0.751976617174529,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,phosphoenolpyruvate carboxykinase,PCK,NA,Gluconeogenesis
bco_bin_23_1,K01596,Wet,July_3,0.8932600927190295,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,phosphoenolpyruvate carboxykinase,PCK,NA,Gluconeogenesis
bco_bin_23_1,K01596,Wet,August,0.6034275007713138,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,phosphoenolpyruvate carboxykinase,PCK,NA,Gluconeogenesis
bco_bin_23_1,K01601,Wet,May,0.21652996670465083,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,RuBisCO,rbcL,Calvin-Benson-Bassham,Carbon fixation
bco_bin_23_1,K01601,Wet,July_1,0.8474603124583947,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,RuBisCO,rbcL,Calvin-Benson-Bassham,Carbon fixation
bco_bin_23_1,K01601,Wet,July_2,1.7124147349965135,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,RuBisCO,rbcL,Calvin-Benson-Bassham,Carbon fixation
bco_bin_23_1,K01601,Wet,July_3,1.331587480309258,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,RuBisCO,rbcL,Calvin-Benson-Bassham,Carbon fixation
bco_bin_23_1,K01601,Wet,August,2.0094432790595533,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,RuBisCO,rbcL,Calvin-Benson-Bassham,Carbon fixation
bco_bin_23_1,K01601,Wet,October,0.42715899946571606,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,RuBisCO,rbcL,Calvin-Benson-Bassham,Carbon fixation
bco_bin_23_1,K01601,Wet,May_22,0.08308317670057967,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,RuBisCO,rbcL,Calvin-Benson-Bassham,Carbon fixation
bco_bin_23_1,K01637,Wet,May,0.1940026056907514,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,isocitrate/methylisocitrate lyase,aceA,NA,Glyoxylate bypass
bco_bin_23_1,K01637,Wet,July_1,1.1084883169710495,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,isocitrate/methylisocitrate lyase,aceA,NA,Glyoxylate bypass
bco_bin_23_1,K01637,Wet,July_2,2.989278229470677,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,isocitrate/methylisocitrate lyase,aceA,NA,Glyoxylate bypass
bco_bin_23_1,K01637,Wet,July_3,2.4800966197957175,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,isocitrate/methylisocitrate lyase,aceA,NA,Glyoxylate bypass
bco_bin_23_1,K01637,Wet,August,2.4807381719848687,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,isocitrate/methylisocitrate lyase,aceA,NA,Glyoxylate bypass
bco_bin_23_1,K01637,Wet,May_22,0.17693572808933503,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,isocitrate/methylisocitrate lyase,aceA,NA,Glyoxylate bypass
bco_bin_23_1,K01638,Wet,July_1,0.4297378769621727,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,malate synthase,glcB,NA,Glyoxylate bypass
bco_bin_23_1,K01638,Wet,July_2,1.3801446074159978,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,malate synthase,glcB,NA,Glyoxylate bypass
bco_bin_23_1,K01638,Wet,July_3,1.1324746473175509,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,malate synthase,glcB,NA,Glyoxylate bypass
bco_bin_23_1,K01638,Wet,August,1.3089504413329274,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,malate synthase,glcB,NA,Glyoxylate bypass
bco_bin_23_1,K01681,Wet,May,0.09990253960932294,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,aconitate hydrolase,aco,NA,TCA
bco_bin_23_1,K01681,Wet,July_1,0.17667289275991827,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,aconitate hydrolase,aco,NA,TCA
bco_bin_23_1,K01681,Wet,July_2,0.8731779020745933,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,aconitate hydrolase,aco,NA,TCA
bco_bin_23_1,K01681,Wet,July_3,0.39499349748866797,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,aconitate hydrolase,aco,NA,TCA
bco_bin_23_1,K01681,Wet,August,0.5410232145081849,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,aconitate hydrolase,aco,NA,TCA
bco_bin_23_1,K01681,Wet,May_22,0.08531533436824285,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,aconitate hydrolase,aco,NA,TCA
bco_bin_23_1,K01689,Wet,July_1,0.11925538438997885,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,enolase,eno,NA,Glycolisis
bco_bin_23_1,K01689,Wet,July_2,1.6257595676677665,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,enolase,eno,NA,Glycolisis
bco_bin_23_1,K01689,Wet,July_3,0.5528201658836045,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,enolase,eno,NA,Glycolisis
bco_bin_23_1,K01689,Wet,August,1.3781627479421612,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,enolase,eno,NA,Glycolisis
bco_bin_23_1,K01915,Wet,May,0.3575879721407969,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,glutamine synthetase,glnA,Glutamine_glutamate_ammonium assimilation,Nitrogen metabolism
bco_bin_23_1,K01915,Wet,July_1,0.9688714462630712,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,glutamine synthetase,glnA,Glutamine_glutamate_ammonium assimilation,Nitrogen metabolism
bco_bin_23_1,K01915,Wet,July_2,4.136277192600753,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,glutamine synthetase,glnA,Glutamine_glutamate_ammonium assimilation,Nitrogen metabolism
bco_bin_23_1,K01915,Wet,July_3,2.2211415121043068,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,glutamine synthetase,glnA,Glutamine_glutamate_ammonium assimilation,Nitrogen metabolism
bco_bin_23_1,K01915,Wet,August,2.220514832433009,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,glutamine synthetase,glnA,Glutamine_glutamate_ammonium assimilation,Nitrogen metabolism
bco_bin_23_1,K01958,Wet,July_1,0.06915778335742538,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,pyruvate carboxylase,PC,NA,Gluconeogenesis
bco_bin_23_1,K01958,Wet,July_2,0.6320288198518087,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,pyruvate carboxylase,PC,NA,Gluconeogenesis
bco_bin_23_1,K01958,Wet,July_3,0.31448867953021525,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,pyruvate carboxylase,PC,NA,Gluconeogenesis
bco_bin_23_1,K01958,Wet,August,0.3212134560161502,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,pyruvate carboxylase,PC,NA,Gluconeogenesis
bco_bin_23_1,K02040,Wet,May,0.47513081597339,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,phosphate transport system substrate-binding protein,pstS,Phosphate assimilation,Phosphorous metabolism
bco_bin_23_1,K02040,Wet,July_1,0.7190363405098581,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,phosphate transport system substrate-binding protein,pstS,Phosphate assimilation,Phosphorous metabolism
bco_bin_23_1,K02040,Wet,July_2,1.6310121900840755,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,phosphate transport system substrate-binding protein,pstS,Phosphate assimilation,Phosphorous metabolism
bco_bin_23_1,K02040,Wet,July_3,1.1125759134896762,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,phosphate transport system substrate-binding protein,pstS,Phosphate assimilation,Phosphorous metabolism
bco_bin_23_1,K02040,Wet,August,1.6990968196814427,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,phosphate transport system substrate-binding protein,pstS,Phosphate assimilation,Phosphorous metabolism
bco_bin_23_1,K02040,Wet,May_22,0.21763492281225877,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,phosphate transport system substrate-binding protein,pstS,Phosphate assimilation,Phosphorous metabolism
bco_bin_23_1,K07657,Wet,May,0.1421372728664896,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,"two-component system, OmpR family, phosphate regulon response regulator PhoB",phoB,Phosphate assimilation,Phosphorous metabolism
bco_bin_23_1,K07657,Wet,July_1,0.15806506196211648,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,"two-component system, OmpR family, phosphate regulon response regulator PhoB",phoB,Phosphate assimilation,Phosphorous metabolism
bco_bin_23_1,K07657,Wet,July_2,0.8796658076366728,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,"two-component system, OmpR family, phosphate regulon response regulator PhoB",phoB,Phosphate assimilation,Phosphorous metabolism
bco_bin_23_1,K07657,Wet,July_3,0.6270347847422665,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,"two-component system, OmpR family, phosphate regulon response regulator PhoB",phoB,Phosphate assimilation,Phosphorous metabolism
bco_bin_23_1,K07657,Wet,August,0.5797274282330667,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,"two-component system, OmpR family, phosphate regulon response regulator PhoB",phoB,Phosphate assimilation,Phosphorous metabolism
bco_bin_23_1,K07658,Wet,July_1,1.0266089405574839,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,"two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP",phoP,Phosphate assimilation,Phosphorous metabolism
bco_bin_23_1,K07658,Wet,July_2,18.1197747862659,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,"two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP",phoP,Phosphate assimilation,Phosphorous metabolism
bco_bin_23_1,K07658,Wet,July_3,7.540757131817687,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,"two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP",phoP,Phosphate assimilation,Phosphorous metabolism
bco_bin_23_1,K07658,Wet,August,8.485234093048216,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA,"two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP",phoP,Phosphate assimilation,Phosphorous metabolism
bco_bin_24,K00031,Wet,May,2.2914160676933317,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,isocitrate dehydrogenase,IDH1,NA,TCA
bco_bin_24,K00031,Wet,July_1,1.7740200626471734,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,isocitrate dehydrogenase,IDH1,NA,TCA
bco_bin_24,K00031,Wet,July_2,2.0573671499859683,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,isocitrate dehydrogenase,IDH1,NA,TCA
bco_bin_24,K00031,Wet,July_3,2.3141207743752683,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,isocitrate dehydrogenase,IDH1,NA,TCA
bco_bin_24,K00031,Wet,August,1.3755488846493893,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,isocitrate dehydrogenase,IDH1,NA,TCA
bco_bin_24,K00031,Wet,October,0.7280556828493484,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,isocitrate dehydrogenase,IDH1,NA,TCA
bco_bin_24,K00031,Wet,May_22,2.061997849428005,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,isocitrate dehydrogenase,IDH1,NA,TCA
bco_bin_24,K00174,Wet,May,0.9327472406655721,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,2-oxoglutarate:ferredoxin oxidoreductase,korA,Reductive TCA (rTCA) Cycle,Carbon fixation
bco_bin_24,K00174,Wet,July_1,2.6212298497957267,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,2-oxoglutarate:ferredoxin oxidoreductase,korA,Reductive TCA (rTCA) Cycle,Carbon fixation
bco_bin_24,K00174,Wet,July_2,2.2956087490719157,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,2-oxoglutarate:ferredoxin oxidoreductase,korA,Reductive TCA (rTCA) Cycle,Carbon fixation
bco_bin_24,K00174,Wet,July_3,2.1297013022411786,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,2-oxoglutarate:ferredoxin oxidoreductase,korA,Reductive TCA (rTCA) Cycle,Carbon fixation
bco_bin_24,K00174,Wet,August,1.1802345580766183,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,2-oxoglutarate:ferredoxin oxidoreductase,korA,Reductive TCA (rTCA) Cycle,Carbon fixation
bco_bin_24,K00174,Wet,October,0.9834054594729671,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,2-oxoglutarate:ferredoxin oxidoreductase,korA,Reductive TCA (rTCA) Cycle,Carbon fixation
bco_bin_24,K00174,Wet,May_22,0.3196521727242584,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,2-oxoglutarate:ferredoxin oxidoreductase,korA,Reductive TCA (rTCA) Cycle,Carbon fixation
bco_bin_24,K00175,Wet,May,10.683887996902575,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,2-oxoglutarate:ferredoxin oxidoreductase,korB,Reductive TCA (rTCA) Cycle,Carbon fixation
bco_bin_24,K00175,Wet,July_1,13.320490838073088,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,2-oxoglutarate:ferredoxin oxidoreductase,korB,Reductive TCA (rTCA) Cycle,Carbon fixation
bco_bin_24,K00175,Wet,July_2,11.505795780864423,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,2-oxoglutarate:ferredoxin oxidoreductase,korB,Reductive TCA (rTCA) Cycle,Carbon fixation
bco_bin_24,K00175,Wet,July_3,14.843811184770628,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,2-oxoglutarate:ferredoxin oxidoreductase,korB,Reductive TCA (rTCA) Cycle,Carbon fixation
bco_bin_24,K00175,Wet,August,10.41672374560562,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,2-oxoglutarate:ferredoxin oxidoreductase,korB,Reductive TCA (rTCA) Cycle,Carbon fixation
bco_bin_24,K00175,Wet,October,9.437843245450514,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,2-oxoglutarate:ferredoxin oxidoreductase,korB,Reductive TCA (rTCA) Cycle,Carbon fixation
bco_bin_24,K00175,Wet,May_22,5.519643475351922,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,2-oxoglutarate:ferredoxin oxidoreductase,korB,Reductive TCA (rTCA) Cycle,Carbon fixation
bco_bin_24,K00239,Wet,May,1.797219689943466,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,succinate dehydrogenase flavoprotein subunit,sdhA,NA,TCA
bco_bin_24,K00239,Wet,July_1,3.226822466169711,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,succinate dehydrogenase flavoprotein subunit,sdhA,NA,TCA
bco_bin_24,K00239,Wet,July_2,4.50480428154901,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,succinate dehydrogenase flavoprotein subunit,sdhA,NA,TCA
bco_bin_24,K00239,Wet,July_3,5.744978372421874,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,succinate dehydrogenase flavoprotein subunit,sdhA,NA,TCA
bco_bin_24,K00239,Wet,August,5.280945721291795,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,succinate dehydrogenase flavoprotein subunit,sdhA,NA,TCA
bco_bin_24,K00239,Wet,October,0.31431977579940107,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,succinate dehydrogenase flavoprotein subunit,sdhA,NA,TCA
bco_bin_24,K00239,Wet,May_22,0.24731562351995331,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,succinate dehydrogenase flavoprotein subunit,sdhA,NA,TCA
bco_bin_24,K00240,Wet,May,0.42610314733043736,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,succinate dehydrogenase iron-sulfur subunit,sdhB,NA,TCA
bco_bin_24,K00240,Wet,July_1,1.4057209564605984,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,succinate dehydrogenase iron-sulfur subunit,sdhB,NA,TCA
bco_bin_24,K00240,Wet,July_2,2.4394825578162833,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,succinate dehydrogenase iron-sulfur subunit,sdhB,NA,TCA
bco_bin_24,K00240,Wet,July_3,2.0252136226399124,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,succinate dehydrogenase iron-sulfur subunit,sdhB,NA,TCA
bco_bin_24,K00240,Wet,August,4.528334404329119,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,succinate dehydrogenase iron-sulfur subunit,sdhB,NA,TCA
bco_bin_24,K00240,Wet,October,0.7577518881255458,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,succinate dehydrogenase iron-sulfur subunit,sdhB,NA,TCA
bco_bin_24,K00240,Wet,May_22,0.16349701439069897,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,succinate dehydrogenase iron-sulfur subunit,sdhB,NA,TCA
bco_bin_24,K00281,Wet,May,0.22150247115924615,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,glycine cleavage system P protein,GLDC,NA,Glycine cleavage
bco_bin_24,K00281,Wet,July_1,0.6956605660355117,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,glycine cleavage system P protein,GLDC,NA,Glycine cleavage
bco_bin_24,K00281,Wet,July_2,0.5214089362616261,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,glycine cleavage system P protein,GLDC,NA,Glycine cleavage
