Geneid,dbcan_sub,Substrate,sampleid,geTMM,cazy_fam,cazy_sub,ko_id,fasta,name,pathway,reaction,brite,db_links
bco_bin_40_1_k125_1781091_1,GT2,-,SAMP1-S3-22,1.8008852806716988,Glycosyl Transferases,GT2,K03273,bco_bin_40_1,"D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC:3.1.3.82 3.1.3.83]",Lipopolysaccharide biosynthesis;Metabolic pathways;Biosynthesis of nucleotide sugars,"D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphohydrolase;D-glycero-alpha-D-manno-heptose 1,7-bisphosphate 7-phosphohydrolase","KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00540 Lipopolysaccharide biosynthesis;    K03273  gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01005 Lipopolysaccharide biosynthesis proteins;    K03273  gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase;Enzymes [BR:ko01000]; 3. Hydrolases;  3.1  Acting on ester bonds;   3.1.3  Phosphoric-monoester hydrolases;    3.1.3.82  D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase;     K03273  gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase;    3.1.3.83  D-glycero-alpha-D-manno-heptose 1,7-bisphosphate 7-phosphatase;     K03273  gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase;Lipopolysaccharide biosynthesis proteins [BR:ko01005]; Core region;  K03273  gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase",COG: COG0241;GO: 0034200
bco_bin_40_1_k125_1781091_1,GT2,-,SAMP1-S4-22,1.7213850563756463,Glycosyl Transferases,GT2,K03273,bco_bin_40_1,"D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC:3.1.3.82 3.1.3.83]",Lipopolysaccharide biosynthesis;Metabolic pathways;Biosynthesis of nucleotide sugars,"D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphohydrolase;D-glycero-alpha-D-manno-heptose 1,7-bisphosphate 7-phosphohydrolase","KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00540 Lipopolysaccharide biosynthesis;    K03273  gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01005 Lipopolysaccharide biosynthesis proteins;    K03273  gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase;Enzymes [BR:ko01000]; 3. Hydrolases;  3.1  Acting on ester bonds;   3.1.3  Phosphoric-monoester hydrolases;    3.1.3.82  D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase;     K03273  gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase;    3.1.3.83  D-glycero-alpha-D-manno-heptose 1,7-bisphosphate 7-phosphatase;     K03273  gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase;Lipopolysaccharide biosynthesis proteins [BR:ko01005]; Core region;  K03273  gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase",COG: COG0241;GO: 0034200
bco_bin_40_1_k125_1781091_1,GT2,-,SAMP8-S1,2.5360856525431688,Glycosyl Transferases,GT2,K03273,bco_bin_40_1,"D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC:3.1.3.82 3.1.3.83]",Lipopolysaccharide biosynthesis;Metabolic pathways;Biosynthesis of nucleotide sugars,"D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphohydrolase;D-glycero-alpha-D-manno-heptose 1,7-bisphosphate 7-phosphohydrolase","KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00540 Lipopolysaccharide biosynthesis;    K03273  gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01005 Lipopolysaccharide biosynthesis proteins;    K03273  gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase;Enzymes [BR:ko01000]; 3. Hydrolases;  3.1  Acting on ester bonds;   3.1.3  Phosphoric-monoester hydrolases;    3.1.3.82  D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase;     K03273  gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase;    3.1.3.83  D-glycero-alpha-D-manno-heptose 1,7-bisphosphate 7-phosphatase;     K03273  gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase;Lipopolysaccharide biosynthesis proteins [BR:ko01005]; Core region;  K03273  gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase",COG: COG0241;GO: 0034200
bco_bin_40_1_k125_1781091_1,GT2,-,SAMP8-S2,4.067500290347436,Glycosyl Transferases,GT2,K03273,bco_bin_40_1,"D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC:3.1.3.82 3.1.3.83]",Lipopolysaccharide biosynthesis;Metabolic pathways;Biosynthesis of nucleotide sugars,"D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphohydrolase;D-glycero-alpha-D-manno-heptose 1,7-bisphosphate 7-phosphohydrolase","KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00540 Lipopolysaccharide biosynthesis;    K03273  gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01005 Lipopolysaccharide biosynthesis proteins;    K03273  gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase;Enzymes [BR:ko01000]; 3. Hydrolases;  3.1  Acting on ester bonds;   3.1.3  Phosphoric-monoester hydrolases;    3.1.3.82  D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase;     K03273  gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase;    3.1.3.83  D-glycero-alpha-D-manno-heptose 1,7-bisphosphate 7-phosphatase;     K03273  gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase;Lipopolysaccharide biosynthesis proteins [BR:ko01005]; Core region;  K03273  gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase",COG: COG0241;GO: 0034200
bco_bin_40_1_k125_1781091_1,GT2,-,SAMP8-S3,0.8850228741572975,Glycosyl Transferases,GT2,K03273,bco_bin_40_1,"D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC:3.1.3.82 3.1.3.83]",Lipopolysaccharide biosynthesis;Metabolic pathways;Biosynthesis of nucleotide sugars,"D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphohydrolase;D-glycero-alpha-D-manno-heptose 1,7-bisphosphate 7-phosphohydrolase","KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00540 Lipopolysaccharide biosynthesis;    K03273  gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01005 Lipopolysaccharide biosynthesis proteins;    K03273  gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase;Enzymes [BR:ko01000]; 3. Hydrolases;  3.1  Acting on ester bonds;   3.1.3  Phosphoric-monoester hydrolases;    3.1.3.82  D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase;     K03273  gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase;    3.1.3.83  D-glycero-alpha-D-manno-heptose 1,7-bisphosphate 7-phosphatase;     K03273  gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase;Lipopolysaccharide biosynthesis proteins [BR:ko01005]; Core region;  K03273  gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase",COG: COG0241;GO: 0034200
bco_bin_40_1_k125_1781091_1,GT2,-,SAMP8-S4,6.256834724840189,Glycosyl Transferases,GT2,K03273,bco_bin_40_1,"D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC:3.1.3.82 3.1.3.83]",Lipopolysaccharide biosynthesis;Metabolic pathways;Biosynthesis of nucleotide sugars,"D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphohydrolase;D-glycero-alpha-D-manno-heptose 1,7-bisphosphate 7-phosphohydrolase","KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00540 Lipopolysaccharide biosynthesis;    K03273  gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01005 Lipopolysaccharide biosynthesis proteins;    K03273  gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase;Enzymes [BR:ko01000]; 3. Hydrolases;  3.1  Acting on ester bonds;   3.1.3  Phosphoric-monoester hydrolases;    3.1.3.82  D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase;     K03273  gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase;    3.1.3.83  D-glycero-alpha-D-manno-heptose 1,7-bisphosphate 7-phosphatase;     K03273  gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase;Lipopolysaccharide biosynthesis proteins [BR:ko01005]; Core region;  K03273  gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase",COG: COG0241;GO: 0034200
bco_bin_40_1_k125_39540229_2,GT4_e1685,-,SAMP1-S1-22,6.008876099033888,Glycosyl Transferases,GT4,K15521,bco_bin_40_1,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
bco_bin_40_1_k125_39540229_2,GT4_e1685,-,SAMP1-S2,4.943127850181605,Glycosyl Transferases,GT4,K15521,bco_bin_40_1,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
bco_bin_40_1_k125_39540229_2,GT4_e1685,-,SAMP1-S2-22,0.8552931704366386,Glycosyl Transferases,GT4,K15521,bco_bin_40_1,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
bco_bin_40_1_k125_39540229_2,GT4_e1685,-,SAMP1-S3,4.397670616135882,Glycosyl Transferases,GT4,K15521,bco_bin_40_1,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
bco_bin_40_1_k125_39540229_2,GT4_e1685,-,SAMP1-S3-22,4.17558204783193,Glycosyl Transferases,GT4,K15521,bco_bin_40_1,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
bco_bin_40_1_k125_39540229_2,GT4_e1685,-,SAMP1-S4-22,2.3947503872520026,Glycosyl Transferases,GT4,K15521,bco_bin_40_1,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
bco_bin_40_1_k125_39540229_2,GT4_e1685,-,SAMP3-S3,0.26062278622407214,Glycosyl Transferases,GT4,K15521,bco_bin_40_1,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
bco_bin_40_1_k125_39540229_2,GT4_e1685,-,SAMP3-S4,0.07654817393189534,Glycosyl Transferases,GT4,K15521,bco_bin_40_1,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
bco_bin_40_1_k125_39540229_2,GT4_e1685,-,SAMP4-S3,0.49858640807477966,Glycosyl Transferases,GT4,K15521,bco_bin_40_1,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
bco_bin_40_1_k125_39540229_2,GT4_e1685,-,SAMP5-S1,0.3953188559561679,Glycosyl Transferases,GT4,K15521,bco_bin_40_1,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
bco_bin_40_1_k125_39540229_2,GT4_e1685,-,SAMP5-S4,0.63207035144025,Glycosyl Transferases,GT4,K15521,bco_bin_40_1,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
bco_bin_40_1_k125_39540229_2,GT4_e1685,-,SAMP6-S3,0.42218241014155133,Glycosyl Transferases,GT4,K15521,bco_bin_40_1,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
bco_bin_40_1_k125_39540229_2,GT4_e1685,-,SAMP8-S1,4.410178359018085,Glycosyl Transferases,GT4,K15521,bco_bin_40_1,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
bco_bin_40_1_k125_39540229_2,GT4_e1685,-,SAMP8-S4,1.8134085936577264,Glycosyl Transferases,GT4,K15521,bco_bin_40_1,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
bco_bin_55_1_k125_17687456_3,GT4_e1685,-,SAMP1-S1,16.206391304970165,Glycosyl Transferases,GT4,K15521,bco_bin_55_1,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
bco_bin_55_1_k125_17687456_3,GT4_e1685,-,SAMP1-S1-22,10.346473154445809,Glycosyl Transferases,GT4,K15521,bco_bin_55_1,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
bco_bin_55_1_k125_17687456_3,GT4_e1685,-,SAMP1-S2,13.510156503711778,Glycosyl Transferases,GT4,K15521,bco_bin_55_1,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
bco_bin_55_1_k125_17687456_3,GT4_e1685,-,SAMP1-S2-22,0.5610283175854478,Glycosyl Transferases,GT4,K15521,bco_bin_55_1,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
bco_bin_55_1_k125_17687456_3,GT4_e1685,-,SAMP1-S3,10.384724438875214,Glycosyl Transferases,GT4,K15521,bco_bin_55_1,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
bco_bin_55_1_k125_17687456_3,GT4_e1685,-,SAMP1-S3-22,3.4237087530454726,Glycosyl Transferases,GT4,K15521,bco_bin_55_1,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
bco_bin_55_1_k125_17687456_3,GT4_e1685,-,SAMP1-S4,0.6823130783619222,Glycosyl Transferases,GT4,K15521,bco_bin_55_1,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
bco_bin_55_1_k125_17687456_3,GT4_e1685,-,SAMP1-S4-22,7.068748731502694,Glycosyl Transferases,GT4,K15521,bco_bin_55_1,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
bco_bin_55_1_k125_17687456_3,GT4_e1685,-,SAMP3-S1,0.5187759667618672,Glycosyl Transferases,GT4,K15521,bco_bin_55_1,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
bco_bin_55_1_k125_17687456_3,GT4_e1685,-,SAMP3-S3,0.17095513951675473,Glycosyl Transferases,GT4,K15521,bco_bin_55_1,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
bco_bin_55_1_k125_17687456_3,GT4_e1685,-,SAMP3-S4,1.9582548932545316,Glycosyl Transferases,GT4,K15521,bco_bin_55_1,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
bco_bin_55_1_k125_17687456_3,GT4_e1685,-,SAMP4-S1,0.6566723416903764,Glycosyl Transferases,GT4,K15521,bco_bin_55_1,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
bco_bin_55_1_k125_17687456_3,GT4_e1685,-,SAMP4-S3,0.49057054942405975,Glycosyl Transferases,GT4,K15521,bco_bin_55_1,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
