id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
2183_RP_mgf_modified_matching_featureID_adduct_FT_17.202_417.22730	C24H32O6	[M + H]+	C24H32O6	Polyketides	0.8512029647827148	Linear polyketides	0.4726760983467102	Open-chain polyketides	0.5152413845062256	Vinylogous acids	0.5143780708312988					Vinylogous acids	0.5143780708312988	Organic acids and derivatives	0.8202788829803467	Organic compounds; Organoheterocyclic compounds; Ketones; Ethers; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Vinylogous acids; Vinylogous esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_17.202_417.22730
2184_RP_mgf_modified_matching_featureID_adduct_FT_17.376_239.20049	C15H26O2	[M + H]+	C15H26O2	Polyketides	0.9452412724494934	Aromatic polyketides	0.7355349659919739	Prenyl quinone meroterpenoids	0.2757627069950104	Methoxyphenols	0.8329187631607056			Methoxyphenols	0.8329187631607056	Phenols	0.22008904814720154	Benzenoids	0.9598826169967651	Organic compounds; Alkyl aryl ethers; Anisoles; Methoxyphenols; Ethers; Organooxygen compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	FT_17.376_239.20049
2185_RP_mgf_modified_matching_featureID_adduct_FT_15.410_309.13329	C16H20O6	[M + H]+	C16H20O6	Polyketides	0.41229262948036194	Macrolides	0.2217293083667755	Zearalenones	0.0817486122250557	Anisoles	0.6716454029083252			Anisoles	0.6716454029083252	Phenol ethers	0.7443689703941345	Benzenoids	0.8406104445457458	Organic compounds; Organoheterocyclic compounds; Lactones; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Heterocyclic fatty acids; Phenol ethers; Benzenoids; Medium-chain fatty acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_15.410_309.13329
2186_RP_mgf_modified_matching_featureID_adduct_FT_16.097_293.13833	C16H20O5	[M + H]+	C16H20O5	Terpenoids	0.6425748467445374	Sesquiterpenoids	0.43988293409347534	Simple cyclic polyketides	0.42264315485954285	Ketals	0.887482762336731	Acetals	0.9276267886161804	Ethers	0.9212357401847839	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Dioxolanes; Ketones; Ethers; Organic acids and derivatives; Organooxygen compounds; 1,3-dioxolanes; Acetals; Carbonyl compounds; Benzenoids; Cyclic ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Ketals; Organic oxygen compounds; Chemical entities	FT_16.097_293.13833
2187_RP_mgf_modified_matching_featureID_adduct_FT_13.772_283.11761	C14H18O6	[M + H]+	C14H18O6	Polyketides	0.7906621098518372	Cyclic polyketides	0.30766037106513977	2-pyrone derivatives	0.14507627487182617	Alkyl aryl ethers	0.6870049238204956	Alkyl aryl ethers	0.6870049238204956	Ethers	0.9102004766464233	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Pyrans; Ketones; Alkyl aryl ethers; Alcohols and polyols; Ethers; Organic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Dialkyl ethers; Secondary alcohols; Carbonyl compounds; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_13.772_283.11761
2188_RP_mgf_modified_matching_featureID_adduct_FT_13.836_283.08127	C13H14O7	[M + H]+	C13H14O7	Shikimates and Phenylpropanoids	0.7051143050193787	Phenolic acids (C6-C1)	0.27055007219314575	Cinnamic acids and derivatives	0.34366899728775024	Gallic acid and derivatives	0.5055993795394897	Hydroxybenzoic acid derivatives	0.239883691072464	Benzoic acids and derivatives	0.5168308019638062	Benzene and substituted derivatives	0.8292394876480103	Benzenoids	0.9496392607688904	Organic compounds; Alkyl aryl ethers; Anisoles; Benzoic acids and derivatives; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Gallic acid and derivatives; Benzaldehydes; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl-aldehydes; Organic oxides; Hydroxybenzaldehydes; Dimethoxybenzenes; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	FT_13.836_283.08127
2189_RP_mgf_modified_matching_featureID_adduct_FT_14.657_339.14390	C17H22O7	[M + H]+	C17H22O7	Polyketides	0.6337108016014099	Macrolides	0.7219342589378357	Zearalenones	0.48192599415779114	Anisoles	0.569465696811676			Anisoles	0.569465696811676	Phenol ethers	0.4985435903072357	Benzenoids	0.6685916781425476	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Benzenoids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_14.657_339.14390
2190_RP_mgf_modified_matching_featureID_adduct_FT_13.287_225.07575	C11H12O5	[M + H]+	C11H12O5	Polyketides	0.8712718486785889	Cyclic polyketides	0.5272213816642761	Chromones	0.2842196524143219	Benzoyl derivatives	0.5657445788383484			Benzoyl derivatives	0.5657445788383484	Benzene and substituted derivatives	0.43941590189933777	Benzenoids	0.45475050806999207	Organic compounds; Organoheterocyclic compounds; Ketones; Phenols; Ethers; Organic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Cresols; Carbonyl compounds; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	FT_13.287_225.07575
2193_RP_mgf_modified_matching_featureID_adduct_FT_1.310_702.26646	C32H36N4O13	[M + H3N + H]+	C32H39N5O13	Alkaloids	0.6450886726379395	Tryptophan alkaloids	0.283491313457489	Betalain alkaloids	0.3841502368450165	Alpha amino acids	0.6333231329917908	Amino acids and derivatives	0.5945966243743896	Amino acids, peptides, and analogues	0.5982732176780701	Carboxylic acids and derivatives	0.9106595516204834	Organic acids and derivatives	0.9297488927841187	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenols; Indoles and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Disaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Alpha amino acids; Indolecarboxylic acids; Benzenoids; Amines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	FT_1.310_702.26646
2194_RP_mgf_modified_matching_featureID_adduct_FT_17.541_251.12777	C14H18O4	[M + H]+	C14H18O4	Polyketides	0.745966911315918	Cyclic polyketides	0.2626137137413025	Prenyl quinone meroterpenoids	0.1833765059709549	Carboxylic acids	0.5459048748016357			Carboxylic acids	0.5459048748016357	Carboxylic acids and derivatives	0.82451993227005	Organic acids and derivatives	0.7988890409469604	Organic compounds; Organoheterocyclic compounds; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_17.541_251.12777
2195_RP_mgf_modified_matching_featureID_adduct_FT_1.385_218.14991	C9H16N2O3	[M + H3N + H]+	C9H19N3O3	Alkaloids	0.8172722458839417	Small peptides	0.43554484844207764	Pyrrolidine alkaloids	0.15238802134990692	Carbamate esters	0.5165191888809204	Amino acids and derivatives	0.9059423804283142	Amino acids, peptides, and analogues	0.90464848279953	Carboxylic acids and derivatives	0.9991785883903503	Organic acids and derivatives	0.9998005032539368	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Carbamic acids and derivatives; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carbamate esters; Carboxylic acids; Carbonyl compounds; Pyrrolidine carboxylic acids; Amines; Organic cations; Organic salts; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_1.385_218.14991
2196_RP_mgf_modified_matching_featureID_adduct_FT_1.386_218.14992	C9H19N3O3	[M + H]+	C9H19N3O3	Amino acids and Peptides	0.7578928470611572	Small peptides	0.8727198243141174	Aminoacids	0.42227208614349365	Alpha amino acids	0.722465991973877	Amino acids and derivatives	0.9640375971794128	Amino acids, peptides, and analogues	0.9632065296173096	Carboxylic acids and derivatives	0.9898197054862976	Organic acids and derivatives	0.9996135830879211	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organic carbonic acids and derivatives; Monoalkylamines; Ureas; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_1.386_218.14992
2197_RP_mgf_modified_matching_featureID_adduct_FT_18.294_485.21717	C27H32O8	[M + H]+	C27H32O8	Terpenoids	0.8179951906204224	Aromatic polyketides	0.4806859493255615	Tetraketide meroterpenoids	0.20539607107639313	Phenol ethers	0.503929853439331					Phenol ethers	0.503929853439331	Benzenoids	0.5965718626976013	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Ketones; Alkyl aryl ethers; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Oxepanes; Carbonyl compounds; Phenol ethers; Benzenoids; Cyclic ketones; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities	FT_18.294_485.21717
2198_RP_mgf_modified_matching_featureID_adduct_FT_18.343_429.15423	C23H24O8	[M + H]+	C23H24O8	Polyketides	0.6404978632926941	Lignans	0.45078492164611816	Azaphilones	0.24464896321296692	Anisoles	0.7809506058692932			Anisoles	0.7809506058692932	Phenol ethers	0.756467342376709	Benzenoids	0.8549389243125916	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Pyrans; Ketones; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Gamma butyrolactones; Carbonyl compounds; Oxolanes; Phenol ethers; Benzenoids; Cyclic ketones; Vinylogous esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities	FT_18.343_429.15423
2199_RP_mgf_modified_matching_featureID_adduct_FT_13.284_251.12774	C14H18O4	[M + H]+	C14H18O4	Polyketides	0.8969549536705017	Phloroglucinols	0.6106980443000793	Prenylated,geranylated phloroglucinols	0.13957348465919495	Benzopyrans	0.74469393491745					Benzopyrans	0.74469393491745	Organoheterocyclic compounds	0.810214638710022	Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_13.284_251.12774
2200_RP_mgf_modified_matching_featureID_adduct_FT_13.330_233.08081	C13H12O4	[M + H]+	C13H12O4	Polyketides	0.44003966450691223	Coumarins	0.25082752108573914	Simple coumarins	0.2684529721736908	Aryl ketones	0.5462827682495117	Ketones	0.27597594261169434	Carbonyl compounds	0.5684564709663391	Organooxygen compounds	0.999998927116394	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Lactones; Pyrans; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Benzenoids; Aryl ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_13.330_233.08081
2201_RP_mgf_modified_matching_featureID_adduct_FT_18.011_481.18575	C27H28O8	[M + H]+	C27H28O8	Polyketides	0.8799983263015747	Phloroglucinols	0.3038805425167084	Dimeric phloroglucinols	0.6755717396736145	2,2-dimethyl-1-benzopyrans	0.612376868724823	2,2-dimethyl-1-benzopyrans	0.612376868724823	1-benzopyrans	0.9444351196289062	Benzopyrans	0.971167266368866	Organoheterocyclic compounds	0.9922173023223877	Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alkyl aryl ethers; Enols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; 1-benzopyrans; 2,2-dimethyl-1-benzopyrans; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	FT_18.011_481.18575
2202_RP_mgf_modified_matching_featureID_adduct_FT_18.095_363.14407	C19H22O7	[M + H]+	C19H22O7	Terpenoids	0.613822340965271	Meroterpenoids	0.14210380613803864	Simple coumarins	0.15685704350471497	Pyranones and derivatives	0.8861262202262878			Pyranones and derivatives	0.8861262202262878	Pyrans	0.9220860600471497	Organoheterocyclic compounds	0.9997020363807678	Organic compounds; Organoheterocyclic compounds; Lactones; Pyrans; Ketones; Alcohols and polyols; Epoxides; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Carboxylic acid derivatives; Dialkyl ethers; Carbonyl compounds; Vinylogous esters; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_18.095_363.14407
2203_RP_mgf_modified_matching_featureID_adduct_FT_13.197_283.11747	C14H18O6	[M + H]+	C14H18O6	Polyketides	0.8996741771697998	Cyclic polyketides	0.9773141741752625	Phthalide derivatives	0.9990443587303162	Phthalides	0.9807883501052856	Phthalides	0.9807883501052856	Isobenzofuranones	0.9617038369178772	Isocoumarans	0.9071865677833557	Organoheterocyclic compounds	0.9976128339767456	Organic compounds; Organoheterocyclic compounds; Lactones; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Phthalides; Phenol ethers; Benzenoids; Isobenzofuranones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Isocoumarans; Organic oxygen compounds; Chemical entities	FT_13.197_283.11747
2204_RP_mgf_modified_matching_featureID_adduct_FT_15.459_323.14898	C17H22O6	[M + H]+	C17H22O6	Polyketides	0.8513050079345703	Cyclic polyketides	0.7041091322898865	Azaphilones	0.296153724193573	Anisoles	0.8506729006767273			Anisoles	0.8506729006767273	Phenol ethers	0.8130944967269897	Benzenoids	0.701517641544342	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Ketones; Alkyl aryl ethers; Phenols; Resorcinols; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Phenol ethers; Benzenoids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_15.459_323.14898
2205_RP_mgf_modified_matching_featureID_adduct_FT_16.867_481.14965	C26H24O9	[M + H]+	C26H24O9	Shikimates and Phenylpropanoids	0.896121621131897	Coumarins	0.6140820980072021	Simple coumarins	0.4032498896121979	Pyranochromenes	0.5683066248893738	Pyranochromenes	0.5683066248893738	1-benzopyrans	0.9537068605422974	Benzopyrans	0.9702157974243164	Organoheterocyclic compounds	0.998978853225708	Organic compounds; Organoheterocyclic compounds; Lactones; Ketones; Benzopyrans; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; 1-benzopyrans; 2,2-dimethyl-1-benzopyrans; Pyranochromenes; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	FT_16.867_481.14965
2206_RP_mgf_modified_matching_featureID_adduct_FT_16.850_481.18526	C27H28O8	[M + H]+	C27H28O8	Shikimates and Phenylpropanoids	0.9571830630302429	Coumarins	0.40563422441482544	Simple coumarins	0.10603639483451843	2,2-dimethyl-1-benzopyrans	0.6968265175819397	2,2-dimethyl-1-benzopyrans	0.6968265175819397	1-benzopyrans	0.9659850001335144	Benzopyrans	0.9763330817222595	Organoheterocyclic compounds	0.9998946189880371	Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Tertiary alcohols; Carbonyl compounds; Polyols; Benzenoids; 1-benzopyrans; 2,2-dimethyl-1-benzopyrans; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	FT_16.850_481.18526
2207_RP_mgf_modified_matching_featureID_adduct_FT_19.589_237.22128	C16H28O	[M + H]+	C16H28O	Fatty acids	0.9535909295082092	Fatty acyls	0.970243513584137	Fatty aldehydes	0.4971434772014618	Fatty Acyls	0.552747905254364					Fatty Acyls	0.552747905254364	Lipids and lipid-like molecules	0.5276058912277222	Organic compounds; Lipids and lipid-like molecules; Organooxygen compounds; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_19.589_237.22128
2208_RP_mgf_modified_matching_featureID_adduct_FT_15.165_291.15894	C17H22O4	[M + H]+	C17H22O4	Terpenoids	0.7471426129341125	Meroterpenoids	0.39920279383659363	Simple coumarins	0.19232900440692902	Alkyl aryl ethers	0.7178187966346741	Alkyl aryl ethers	0.7178187966346741	Ethers	0.8604515790939331	Organooxygen compounds	0.9999998807907104	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Ketones; Alkyl aryl ethers; Ethers; Organooxygen compounds; Carbonyl compounds; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_15.165_291.15894
2209_RP_mgf_modified_matching_featureID_adduct_FT_17.129_307.15393	C17H22O5	[M + H]+	C17H22O5	Terpenoids	0.5812684893608093	Sesquiterpenoids	0.6206815242767334	Trichothecane sesquiterpenoids	0.1511199027299881	Alkyl aryl ethers	0.7162383198738098	Alkyl aryl ethers	0.7162383198738098	Ethers	0.860297679901123	Organooxygen compounds	0.9999997615814209	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alkyl aryl ethers; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_17.129_307.15393
2210_RP_mgf_modified_matching_featureID_adduct_FT_17.159_263.12778	C15H18O4	[M + H]+	C15H18O4	Terpenoids	0.7789639234542847	Sesquiterpenoids	0.4125804007053375	Simple coumarins	0.03929464519023895	Carboxylic acids	0.939253032207489			Carboxylic acids	0.939253032207489	Carboxylic acids and derivatives	0.9834534525871277	Organic acids and derivatives	0.9939725995063782	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_17.159_263.12778
2211_RP_mgf_modified_matching_featureID_adduct_FT_18.257_481.18586	C27H28O8	[M + H]+	C27H28O8	Polyketides	0.896825909614563	Phloroglucinols	0.302253395318985	Dimeric phloroglucinols	0.5732297897338867	2,2-dimethyl-1-benzopyrans	0.5789361596107483	2,2-dimethyl-1-benzopyrans	0.5789361596107483	1-benzopyrans	0.9183149933815002	Benzopyrans	0.9684754610061646	Organoheterocyclic compounds	0.9959099292755127	Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alkyl aryl ethers; Enols; Phenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; 1-benzopyrans; 2,2-dimethyl-1-benzopyrans; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	FT_18.257_481.18586
2212_RP_mgf_modified_matching_featureID_adduct_FT_18.534_303.19552	C19H26O3	[M + H]+	C19H26O3	Polyketides	0.8952293395996094	Meroterpenoids	0.6524873375892639	Prenylated,geranylated phloroglucinols	0.7696007490158081	Alkyl aryl ethers	0.6162789463996887	Alkyl aryl ethers	0.6162789463996887	Ethers	0.7601313591003418	Organooxygen compounds	0.9999997615814209	Organic oxygen compounds	1.0	Organic compounds; Ketones; Alkyl aryl ethers; Phenols; Ethers; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Benzenoids; Aryl-aldehydes; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_18.534_303.19552
2213_RP_mgf_modified_matching_featureID_adduct_FT_16.718_195.06518	C10H10O4	[M + H]+	C10H10O4	Shikimates and Phenylpropanoids	0.8309786915779114	Phenylpropanoids (C6-C3)	0.7966119050979614	Cinnamic acids and derivatives	0.8637694716453552	Coumaric acids and derivatives	0.5301179885864258	Coumaric acids and derivatives	0.5301179885864258	Hydroxycinnamic acids and derivatives	0.6768497228622437	Cinnamic acids and derivatives	0.587939441204071	Phenylpropanoids and polyketides	0.5450860857963562	Organic compounds; Styrenes; Coumaric acids and derivatives; Ketones; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Cinnamic acids and derivatives; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzoquinones; P-benzoquinones; Hydroxycinnamic acids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	FT_16.718_195.06518
2214_RP_mgf_modified_matching_featureID_adduct_FT_16.837_251.12775	C14H18O4	[M + H]+	C14H18O4	Polyketides	0.7520977258682251	Cyclic polyketides	0.3224062919616699	Prenyl quinone meroterpenoids	0.16707445681095123	Benzopyrans	0.6480376720428467					Benzopyrans	0.6480376720428467	Organoheterocyclic compounds	0.9481854438781738	Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alkyl aryl ethers; Phenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_16.837_251.12775
2215_RP_mgf_modified_matching_featureID_adduct_FT_0.891_121.01643	C2H5N2O2P	[M + H]+	C2H5N2O2P	Amino acids and Peptides	0.852592408657074	Small peptides	0.9529408812522888	Aminoacids	0.8915148973464966	Azacyclic compounds	0.8080686330795288					Azacyclic compounds	0.8080686330795288	Organoheterocyclic compounds	0.8593452572822571	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_0.891_121.01643
2216_RP_mgf_modified_matching_featureID_adduct_FT_12.928_299.11251	C13H18N2O4S	[M + H]+	C13H18N2O4S	Alkaloids	0.9469307661056519	Peptide alkaloids	0.8757376074790955	Simple amide alkaloids	0.8938781023025513	M-methoxybenzoic acids and derivatives	0.6712897419929504	Methoxybenzoic acids and derivatives	0.5847365260124207	Benzoic acids and derivatives	0.9976145029067993	Benzene and substituted derivatives	0.9893949627876282	Benzenoids	0.999933123588562	Organic compounds; Organosulfur compounds; Hydrazines and derivatives; Alkyl aryl ethers; Anisoles; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid hydrazides; Thiosemicarbazides; Benzoic acid esters; Benzene and substituted derivatives; Phenol ethers; Methoxybenzoic acids and derivatives; M-methoxybenzoic acids and derivatives; Benzenoids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	FT_12.928_299.11251
